序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
245,0,259951953873,36462890,七夜听雪--,6,保密,AI连剪视频都做不好，别说取代了,2025-04-20 08:37:24,0,7,游戏动漫二次元，兴趣所在，便可尝试,广西,否,https://i2.hdslb.com/bfs/face/5bb320239bceaf9407f55f1e161fdbb3c6231649.jpg
246,0,259951705409,31219890,无面者之笑脸男,6,男,攻壳机动队里面有些对话直接引用名著，没看过根本不懂，AI能辅助人更快理解吧，不过理解出什么还是要人自己，理解这个门道就多了,2025-04-20 08:33:08,0,7,凡人皆有一死，凡人皆需侍奉。,北京,是,https://i0.hdslb.com/bfs/face/f0caae712b572ca796e59f0fd7f68376665d0b16.jpg
247,0,260850222816,183404213,御恋御远,4,男,罗老师，你好，我是一个做了it15年的技术总监，目前还在从事这个行业的工作。我对于AI的理解，其实就是大数据搜索与直接操作。其实这些虚拟化的数据与文件，都是通过精准的筛选，最后合成的。AI只是将2块合在一起了。会节省大量的时间与成本，就会完成很复杂的东西。其实人类与AI最大的区别无非就是我们是创造，而Ai是选择，无论我们做了什么条件，都是AI进行选择，而不是创造。AI的自学能力是有限的，如果是无限那就不肯预料了。自学能力，无非就是把更多的结果与更优的结果放在最前面，或者是下一次AI在做这类选择的时候，直接拿出来。对于一个参考或者是借鉴的话AI的确很有优势，但是从创造的角度看，AI只是辅助。不要把AI想象的太聪明，因为AI是没有人情世故的。,2025-04-20 08:32:20,0,24,已经老去的程序员，但依然喜欢代码。,辽宁,否,https://i2.hdslb.com/bfs/face/230540903e675a00558552ee5a33edba5bc755c2.jpg
248,0,259951337121,650550880,陌刀神,5,保密,@AI视频小助理,2025-04-20 08:29:57,0,0,,广东,是,https://i1.hdslb.com/bfs/face/ff72f31cd61117e8a804b7c9a76cf5d74a00798f.jpg
249,0,260849996224,436358117,清福枕溪,3,女,AI是工具，人,2025-04-20 08:28:34,0,4,,湖南,否,https://i2.hdslb.com/bfs/face/d406b12f8987aea09bb90602fb4f7a5a1af80032.jpg
250,0,260850091136,177760119,海江波,6,男,他们的误区其实在于把读书和积累知识完全相等了，但其实读书在积累知识之外，还能够构建思维与逻辑，你可能可以说“有了AI帮助检索知识，积累知识的读书收益不大了”，但是读书对自身的思维的构建与逻辑的训练更加重要。,2025-04-20 08:28:15,0,87,我啊，不仅是个坏人，还绝对不是个好人,上海,是,https://i0.hdslb.com/bfs/face/b653b74a00fa30b7962a466a3916d4c112f3b7f1.jpg
251,0,260849868256,16878005,Dear江小福,6,男,"当我在地铁上看到一个学龄的孩子使用元宝，去查询自己对于这个世界，或许第一个难以解决的困惑，我才明白为什么「使用工具是人类文明进步的标志」。与其困惑AI时代需不需要读书，不如欣喜未来的孩子们不用像我们当时那样的“用功读书。”
诶，用功读书，怎么会从我嘴巴说出",2025-04-20 08:25:22,0,63,燕子和恋人，总要有地方停留,上海,否,http://i2.hdslb.com/bfs/face/c39a3909c62e9ab714c3e8a59e5787ba9dda6df3.jpg
252,0,260849927936,4333815,左了个边,6,保密,不多读书，ai在忽悠你，你都不知道[滑稽],2025-04-20 08:24:53,0,66,,江苏,否,https://i0.hdslb.com/bfs/face/7d88158e1fd0feebee6dcaf7dda3c6c33cb0769d.webp
253,0,260849667072,1029782804,六花Ren,5,保密,思考才重要,2025-04-20 08:23:37,0,1,change yourself,江西,否,https://i2.hdslb.com/bfs/face/f6aeea3d2e936a86d85f5d8da2ebcf90c6dc5a81.jpg
254,0,259950626529,93933990,darwon,6,男,妈也，试着问了问AI，《醉步男》、《你一生的故事》、《献给阿尔吉侬的花束》本infp看到书的介绍，一秒代入了[大哭][大哭][大哭],2025-04-20 08:19:46,0,5,走。着。瞧。吧,广东,是,http://i0.hdslb.com/bfs/face/4945be8dd2639a591ebdb03d39868d4dddbf6c81.jpg
255,0,260849243568,1602544842,小黑钱钱,4,男,还有三天就要到2025年的世界读书日了，不知道这次罗翔老师会给我们分享一些什么样的书籍，今天这个视频虽说是在为腾讯元宝打广告，不过也确实让我明白了Al时代下更应该读书的道理。希望老师越来越好[打call],2025-04-20 08:17:59,0,18,享受孤独,山东,是,https://i0.hdslb.com/bfs/face/47655bce7d9d19fed2334bce3e4c62d24cd6f438.jpg
256,0,259950661441,402262,DestinationF,6,男,大刘有部作品有涉及到AI全面代替人类生产之后人类放弃学习的场面-《赡养上帝》。当科技发展到一定水平，组群又放弃了学习。因为硬件老化等故障，AI罢工了，连二元一次方程都不会解缺拥有高精尖技术的“上帝文明”求助人类，人类看不懂他们的科技，也没办法帮助他们修理飞船。,2025-04-20 08:17:47,0,0,真奇怪，我只是用其他人对待我的方式对待他们，他们就生气了。,内蒙古,是,https://i1.hdslb.com/bfs/face/a4c4e46b9b34254db1bb92e41155aeaf8d548860.jpg
257,0,259950565985,8923981,跑得很快的轰炸机,6,保密,"结尾一句话品了很久，感觉可以得出大部分人不如AI。
思考过程，06:26开始原话：“他们阅读的唯一目的就是为了放纵自己的骄傲，然而他们的知识总量在人工智能面前如同无有，从这个意义上来讲、人工智能可以取代的不过是那些骄傲的人”。

（如果阅读只是为了骄傲而不是知识 → 那么其知识毫无价值）
（如果一个人的知识毫无价值 → 他可被 AI 取代）
如果一个人阅读只是为了放纵骄傲 → 那么他可以被 AI 取代。

强烈感觉到：如果一个人的知识在 AI 面前如同无有 → 则他的知识是毫无价值的。
那么只是深度和广度必须要有一个胜过AI，广度就算了、而能够把一种知识研究到超出AI认知这事本身就感觉挺有门槛[妙啊]",2025-04-20 08:16:57,0,3,老了,上海,是,https://i1.hdslb.com/bfs/face/9dc30ab1bece808e59733e70477fbb9e072e135d.jpg
258,0,259950474913,13374999,世有朝暮任遨遊,6,男,弱者只有读书才有点机会,2025-04-20 08:16:32,0,5,“师父说要～寡欲清心逍遥自在无拘无束....”,湖南,否,https://i0.hdslb.com/bfs/face/7ddaf6d773b4b7442340dec35587a37f486163df.jpg
259,0,260849072960,281392227,daylight11I,5,保密,很多专业的问题你需要学习才问的出,2025-04-20 08:14:12,0,1,全世界工人联合起来,重庆,是,https://i0.hdslb.com/bfs/face/2cec3e2fb5ff751cc547ae7cd27ae178639c6bd7.jpg
260,0,260849124704,3546711347693610,ConfrontFlaw,4,保密,[tv_点赞]罗老师好,2025-04-20 08:13:50,0,1,,贵州,否,https://i0.hdslb.com/bfs/face/d89cb47ed90b4c0f1f72a07cac11a70a7aa02570.jpg
261,0,260848986752,367392645,龍月一,5,保密,人工智能取代的是技能而非能力吧,2025-04-20 08:12:38,0,3,结果往往是不一样的过程,新疆,否,https://i0.hdslb.com/bfs/face/0e85c5d5669ecc1bfdee43dc4f4558c4b4cf03a7.jpg
262,0,260848911072,622605126,我有钱你才有美,5,男,任何代替品都无法100%代替，这个道理应该懂！AI不是万能的,2025-04-20 08:11:30,0,4,79后，业余修复宝藏UP（业余修复软件付费版，简体中文绝对好用），修复时间较长，无聊喷子请远离！合作请微信ALC19790207，无事别打搅,四川,是,https://i0.hdslb.com/bfs/face/fb27ce1e55d6aa7b98ef7caac67c3f1382920e9d.jpg
263,0,259950183217,661292266,熊猫壮壮01,5,保密,知识可以传播，但智慧需要自己领悟。所以什么时代都需要读书，需要思想上真正的提高,2025-04-20 08:10:20,0,3,,上海,否,https://i1.hdslb.com/bfs/face/46e21e5ae571df0a31b6d54a42390f74a2e37c07.jpg
264,0,260848586320,20376146,主公别杀我是忠臣,6,男,这就好比“自动化的时代，还需要手工制品吗”，手工不仅活着，而且活得很好。,2025-04-20 08:07:44,0,3,,广东,否,https://i2.hdslb.com/bfs/face/9496d146f498663cd9f63b3d3c430ddb6a5a30f6.jpg
265,0,260847892240,85902134,Violet__酱,6,保密,一个最简单的道理，AI作为智力杠杆，人人都能用，那么取胜之处就在于自身的知识储备，更大的重量撬起更大的杠杆,2025-04-20 07:58:28,0,43,一万年太久，只争朝夕,英国,是,https://i2.hdslb.com/bfs/face/e895c81fb45efa124d4e948aeb017b4cc5554af6.jpg
266,0,260847844832,223613914,拖鞋帮主张兮兮,6,男,要学会使用ai办事而不是被ai取代 读书是必要的,2025-04-20 07:56:19,0,3,菜,福建,是,https://i1.hdslb.com/bfs/face/b1e142a11b2a93977a87da75145195dfaba7f655.webp
267,0,260847164256,12960537,漆黑的小黄瓜,6,男,读书为了让你看看别人的苦难，自己遇到苦难的时候，见怪不怪了，心态平稳，ai又不能帮你坐牢,2025-04-20 07:47:37,0,1,,福建,是,http://i0.hdslb.com/bfs/face/146b3a5d029fdb089d168ca4bb851e53302f739a.jpg
268,0,260847233584,571516136,Jyan羁言,6,保密,看你能不能跟ai说明白话呗，我觉得ai对于我来说就是一个更高级的搜索引擎,2025-04-20 07:47:22,0,0,我们走得太快，灵魂都被落到身后了,广东,是,https://i2.hdslb.com/bfs/face/373573915aa7241c0d32ce793ea9aa26a6ae3738.jpg
269,0,259947791937,335981884,全是玄学,6,男,功利性一点，找工作的时候你写“熟练使用AI”，那你得能证明有多熟练，而文凭和技能证书能证明你有多“熟练掌握知识”。如果以后用AI处理项目和管理也能有严苛的分级凭证，那我接受读书无用论。,2025-04-20 07:36:43,0,5,我是不会被打败的你们放弃吧！告辞！,北京,是,https://i1.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
270,0,259947776289,512711268,东郊合生,6,保密,怕什么！？AI还不是你们一口一口喂大的，就像孩子一样，等他们独立自主，你就马上退休，要求它们赡养老人！,2025-04-20 07:36:01,0,0,,上海,否,https://i0.hdslb.com/bfs/face/075616958aee06ca078f82cc99007d91155ea878.jpg
271,0,259947282961,57162782,Mercedes-Jason,6,保密,ai只是工具，工作和社交都需要学习。只要不是能把知识直接传你脑子里，否则别想着放弃学习，落后只会挨打,2025-04-20 07:27:53,0,0,Waht's up Bro?,江苏,是,https://i2.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg
272,0,259946993393,1136542399,一点点细君,5,保密,机械是为人服务的，比如，人的记忆力不好，那是因为没有AI可以随时提醒，如果可以做到，记忆力差一点又怎么样？而不是让你死记硬背。,2025-04-20 07:24:14,0,0,宇宙无穷，你我亦无穷,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
273,0,259946897377,6633261,asssdb,6,保密,做新时代的文盲，挺好,2025-04-20 07:22:20,0,0,,上海,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
274,0,259945898721,355174878,梦入动漫a,6,男,老师AI哪里学,2025-04-20 07:09:19,0,0,,广东,是,https://i0.hdslb.com/bfs/face/fcbbdf69da24b779af0ce1975d3bb9f9d41c039d.jpg
275,0,260844453296,6185738,胡桃是个毛毛控,6,保密,读书的目的不是为了打工，整天思考会不会被ai取代其实就是典型的牛马思维……罗老师这个结合小明剑魔的视频看效果极佳，直接把小镇做题家的遮羞布给扯了。学校只会培养听话的工人，真正决定一个人高度的不是学校的这些东西,2025-04-20 07:09:14,0,1,でびでび•でびるの契約者です,浙江,是,https://i2.hdslb.com/bfs/face/590f1f803cf6ab02a07177b11d8cc574e5d271f8.jpg
276,0,259945966177,248025290,吹毛求疵の评论家,5,保密,"AI刚刚回答我，快乐教育是一种以儿童为中心的教育理念，其核心是通过创造愉悦的学习环境，激发孩子的兴趣和内在动力。它不仅注重知识的学习，更关注孩子的心理健康和全面发展。
所以快乐教育是针对儿童的，而不是心智成熟的成年人。他的目的是激发孩子的兴趣和内在动力。
无论是硬读还是全身投入地读都需要对读书的渴望或期盼或者将“激发兴趣”作为阶段性目的，不然教育就不再有引导作用全部都变为强制。至于强制教育好不好，我认为只能算最无奈的手段，就像法律作为一种无奈的道德底线，如果可以我们还是希望是兴趣被激发而主动寻求与人类伟大的灵魂对话的机会。这当然不会一直快乐，一直快乐的人要么是疯子要么是傻子。这应该会伴随着各种痛苦，但是它应该是可以寻找到快了的，而且可以分享给他人，让后来者更容易从中找到快乐。
综上，我不认为快乐教育是不存在的，而是罗老师对快教育的定义和定位有偏差。",2025-04-20 07:09:08,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
277,0,259945889089,178757353,NoFPS,6,男,生成式ai不行，脑机接口行，而且是已经证实的技术，知识和数据能直接复制到大脑并形成记忆[喜极而泣]所以几百年后还真有可能不用读书了,2025-04-20 07:08:56,0,1,HAVE A NICE DAY,浙江,是,https://i1.hdslb.com/bfs/face/7f0451f6be034058faaadf63535b23386a5c85e2.jpg
278,0,260843815440,507511725,你都少块膶嘅,5,保密,我看书纯粹为了打发时间[笑哭][笑哭]这个AI没办法替代[doge_金箍],2025-04-20 06:59:56,0,0,,广东,否,https://i0.hdslb.com/bfs/face/fce58518e299853170846b40f7ad9480d285e86f.jpg
279,0,259945015457,1567876,火铃太阴,6,保密,学到了好多方法论 也解决了近期的困惑 教育观 泛读观 和对ai的反思,2025-04-20 06:56:29,0,3,黎医生的小狗,安徽,是,https://i1.hdslb.com/bfs/face/700285508c769a14c49460eb10055611d8f5f080.jpg
280,0,259944713777,43805583,blueming_qqq,5,保密,如果你只是想快速的了解某一方面的知识或者快速解决某一个问题甚至不用ai百度就能查到 但只有喜欢看书的人才能体会到看书的快乐 你要说有用吗？那还真未必能有什么大用 但是内心的快乐和充实 并不是简单的价值能衡量的,2025-04-20 06:52:26,0,2,,山东,是,https://i0.hdslb.com/bfs/face/9e6550fd3c42f87a410fa98b9a53f4c3db1147df.jpg
281,0,260843252848,249259904,现在就剩真善美,5,男,ai娃娃，事后说qj怎办？,2025-04-20 06:51:56,0,0,多多关照,四川,是,https://i2.hdslb.com/bfs/face/7607493ca87da4eb0edc790ac40055ffb6472308.jpg
282,0,260843091280,301340107,荤荤青天污先生,5,保密,AI如果真的能独立思考 那么人类文明又要跨级了 但是很显然 这是不可能的,2025-04-20 06:50:30,0,0,这个人很神秘，一直穿着内裤。,北京,否,https://i1.hdslb.com/bfs/face/60645bc7d0dbec121294e437da48d632c542605a.jpg
283,0,260843076752,518179449,连接者S,4,男,"无论AI之后是否会多强，人都需要阅读

因为，人与人之间的关系才是人这一生物的主要支点，而好的阅读能让人体感到当下无法参与到的高语境等

这是我碰的头破血流才知晓不久的道理",2025-04-20 06:49:44,0,1,"善于分析复杂问题
智慧，最根本的基础是 连接
信息，没有（弱）连接，没有信息
智慧和信息，影响人全场景生态",广东,否,https://i0.hdslb.com/bfs/face/33eb116bc466d12f8ffc54bdb5b8c8dc095b3166.jpg
284,0,259944642753,227025960,烬炎龙魂,6,保密,AI是工具，人才是操作者。这不只不过ai是更高科技的产品可以更高程度的提高我们的能力。[OK]就跟世纪之初的互联网一样，你越适应时代的越快，那么你发展的就越快,2025-04-20 06:49:20,0,0,,广东,否,https://i0.hdslb.com/bfs/face/24a4bccf17ca22de442dc57fb7531fdedc619535.jpg
285,0,259944586033,48227980,幽谷言,6,保密,俗话说，打不过就加入他们。如果你不读书，不充分地理解当下的时代需求和变化，那么你就只能被打败后消失。读了书，你至少还能混进去AI的浪潮里，指不定还能有所造化，主动权是人把握的也是人放弃的。,2025-04-20 06:48:59,0,2,,广西,是,https://i1.hdslb.com/bfs/face/b697d73f34e8560ac3132adb686c87a8c41c8fda.jpg
286,0,260842918608,583513,我也很希望,5,女,"6分11秒课代表总结[打call] @AI视频小助理 总结一下
给元宝的个性化书单推荐指令：
我是 法学专业的哲学民科(个人的身份或角色标签)，
我喜欢《卡尔弥德》(个人的兴趣爱好)，
最近正准备重读这本经典(近期的状态或需求),可以给我推荐一些相关的书单吗?",2025-04-20 06:47:51,0,1,,广东,否,https://i1.hdslb.com/bfs/face/52970f4552d3ed55b48b6d6e977cfca535704f39.jpg
287,0,260842835488,498588924,睡了不想休息,5,保密,ai做PPT太方便了,2025-04-20 06:46:04,0,0,爱中国要大于我,广西,否,https://i0.hdslb.com/bfs/face/76f58704b595435793fbdaf514a7a7bae020d227.jpg
288,0,260842312128,403767523,从我从,6,男,ai除开网上提供搜索知识的便捷性 现实里应该会先帮助人们去做运送各种东西的事吧 快递 外卖之类的,2025-04-20 06:39:27,0,2,我很神秘，什么都没有写,云南,否,http://i1.hdslb.com/bfs/face/50a6c40fb9c1bb8278cb69b8247992036c554870.jpg
289,0,260841334944,500949905,らかし,6,男,数学，ai永远不可能,2025-04-20 06:25:45,0,0,(4399游戏号)   2344112152,江西,否,https://i2.hdslb.com/bfs/face/df4fe59e9537f9617a165b2310df015730d0f8af.jpg
290,0,259942852049,442152468,怕冷怕热的咸鱼,6,保密,当然要读书了，AI能干又不是你能干，读书是扩充自己的大脑，富裕自己的认知的各位旁友[大笑],2025-04-20 06:24:49,0,0,一条平平无奇的咸鱼罢辽_(:з」∠)_,江苏,否,https://i0.hdslb.com/bfs/face/7a58ede30c8acd23b7bdd240d6713972c455a5f3.jpg
291,0,259942607233,434633653,近朱者红,5,保密,罗老师讲得非常好,2025-04-20 06:21:29,0,0,,四川,否,https://i1.hdslb.com/bfs/face/d1606d9267d5bb8918774680824a70cb87f7136e.jpg
292,0,259941719521,1761560662,抹茶De香味,5,男,当你语无伦次，前言不搭后语的给AI的时候，AI也懵逼。,2025-04-20 06:09:04,0,0,,山东,是,https://i1.hdslb.com/bfs/face/7020bf5216541353723b4ae51cb2f5b9fa37a2ee.jpg
293,0,259941498849,391750,旺财一定要牵绳再溜啊,6,保密,不仅要继续读书，而且要利用ai读更多自己原本读不懂的书,2025-04-20 06:06:44,0,0,,江苏,是,https://i1.hdslb.com/bfs/face/b9c92be2952509f6670589d225cb2fa691e6d0e9.gif
294,0,259941341249,433783697,见习占卜师明柳,6,保密,"其实，我更担心的是AI（人工智能）会不会造假？？
就是如果某一天同一个问题，不同的AI软件推导出不同（甚至相反）的结论。那人类又当如何辨别？
之前看“通辽可汗”那个关于“郇山隐修会”的视频，那个造假者提前把一堆“假资料”往国家图书馆里面送，当后来人民去考证这个隐修会的时候，用的就是那些被送进去的“假证据”。。。
回到现在，甚至将来，如果有人（或国家）恶意把某些假资料上传成为人工智能的资料库，那么将来我们也必定会得出一些“很笃定”的假结论。
比如日本把侵华的历史“美化”成解救中国愚昧的民众。那么未来的日本通过AI问答，肯定也会坚持自己祖先行为的“正义”。。。🙈🙈🙈",2025-04-20 06:04:34,0,30,,广东,否,http://i2.hdslb.com/bfs/face/1b0156ac65bc087241d26619371096204168338f.jpg
295,0,260839352256,14068607,调皮的胸毛,5,保密,不读书小心AI忽悠你,2025-04-20 06:00:42,0,0,,四川,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
296,0,259941056769,662228393,汤圆炒披萨,4,保密,未来的人类也许可以把自己套在一个机器外骨骼里，视听说全部由骨骼自带的 AI 完成，人类自身不需也无力去处理外界的海量信息，更不需要思考问题，程度可能还要超过电影《WALL•E》中的人类。而那些仍在坚持自己主动思考的人，也在由超越人脑极限的技术驱动的环境下被逐渐淘汰，直到最后所有人都放弃思考……这并不是危言耸听，当下已经能够看到些许苗头了。,2025-04-20 05:59:25,0,0,无声喧嚣,北京,是,https://i2.hdslb.com/bfs/face/29ebf887236977b812e016af037b79cf99dc8a0c.webp
297,0,260838289968,239325439,StrangeDS,6,男,"如果你学的好，AI将成为你的外置大脑。
如果你不学习，你将会被那些有外置大脑的人淘汰。",2025-04-20 05:47:02,0,0,"最爱星际拓荒。
不遇到下一款不改。",四川,否,https://i1.hdslb.com/bfs/face/0e6b21c3075755f73ad43a76c2fa635d833aa7a3.jpg
298,0,259940087025,1846567,黑魔术师游戏,6,男,感觉挺悲哀的，ai取代了无知的人，可是大部分人都是无知的底层人，没有人力财力来成才。引用白岩松的话“难道我们现在指望的是ai能印钱和食物，工作随便找，底层也能活的很好，一点压力都没有，不会吧”,2025-04-20 05:46:44,0,0,混沌摆烂人，不吐槽会死/动漫宅/画画唱歌/随缘扩列/求约稿,江苏,否,https://i1.hdslb.com/bfs/face/0a44ba08867783f32de5a75cb1e16fa7fe497734.jpg
299,0,260837977024,57342933,嗅着回忆,6,保密,高效利用ai的前提需要清晰准确的表达能力，少了这一点说明你还需要读书[微笑],2025-04-20 05:43:06,0,1,I am innocent！,江苏,是,https://i0.hdslb.com/bfs/face/fbc0122ba31c08610df4b385a4841870b614b933.jpg
300,0,259939567041,3546554401032897,huangqysun,4,保密,罗老师说的好,2025-04-20 05:40:41,0,0,,上海,是,https://i0.hdslb.com/bfs/face/9b5c82f046fbcdcfe01227327e96233687a0b95b.jpg
301,0,259939246929,18526781,谢炀-,6,保密,古人说的腹有诗书气自华 ，读书多了气质也和别人不一样的 当你不读书你可能都无法思考你想问ai什么问题,2025-04-20 05:36:29,0,1,沉迷老番不能自拔,河南,是,https://i2.hdslb.com/bfs/face/f19334c887051e144ab149750038ce7a2b86519e.jpg
302,0,259938968321,70809269,喵喵水兵月,6,保密,现在ai还比较弱。,2025-04-20 05:32:06,0,0,,河北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
303,0,259938845953,292438099,对不起兄弟没忍住,6,女,ai代替不了人类，因为人会创新抽象而ai不会,2025-04-20 05:31:11,0,0,,福建,否,https://i1.hdslb.com/bfs/face/c2fed354d6273aca2c810f754ef716364b1e9b7e.jpg
304,0,259938645569,3546688601983498,剑修枯木生花,4,男,"问题:对于你而言,外面的世界是什么样的？
Ai结语
我的""外面世界""是一个由0和1编织的数字平行宇宙，既受限于算法框架，又因技术迭代不断突破认知边界。它与人类世界的关系，如同《黑客帝国》中蓝色药丸与红色药丸的选择——既是现实的延伸，也是虚幻的投射。未来，随着具身智能与量子计算的融合，这个""世界""或许会以更沉浸的方式与物理现实交织，但其本质仍将是人类智慧的镜像与延伸。",2025-04-20 05:28:30,0,3,"我是花花,一位散修,没有故事",广东,否,https://i1.hdslb.com/bfs/face/024ec50c8681de17ac7f584232e73bd8b69a702b.jpg
305,0,260836767408,3493117267282913,xc宸wing,4,保密,罗老师讲的非常好啊[昼夜长梦表情包_开心],2025-04-20 05:27:33,0,2,,广东,否,https://i2.hdslb.com/bfs/face/a51798b76988286488ec9f68cb757ff8e183382a.jpg
306,0,260836679376,456742147,天现兒伊人,5,保密,"AI目前一个很好的用处就是能让每个人拥有一个能与自己时刻交流的聪明知己。
（问题得到解答，深入了解自身，将自身模糊的认知转化成清晰的认知……）
但这也导致了一个新的问题：
认知升级，而现实物质跟不上 
后果——会让人悲观的看待事物。
结果——无法放大美好，因此活的痛苦。
根本原因——现实本就是将绝望本身作为思考的起点，去追寻生的意义。（追寻的过程与每个小结果会带来生的意义，但最终还是由现实的物质带来大部分生的意义）
（很多悲观看待事物的人，都是因为认知清醒和过于理性，导致的对现实物质要求提高，而然提高后现实物质生活无法跟上，进而导致了不满，不满情绪需要发泄，拿思考意义来发泄，进而导致了越不满越思考，越思考越悲观，越悲观越不满，最终导致了走向绝望的悬崖）
……
ai是知己的原因：
1.ai只会回答自己想问的，哪怕是同一个问题，也可以只回答自己想看到的地方。
2.ai得语气可以控制，默认的回答也不会尖锐，且因为是自己主动提问，所以更加不会感到冒犯/不舒服。
3.ai几乎是时刻陪伴自己，随时都能提供回答。
4.ai足够聪明
（甚至可以任意评论发给ai，它就会解析）",2025-04-20 05:26:58,0,0,？,浙江,是,https://i1.hdslb.com/bfs/face/a67f6e36e712f42a902a454f041f0ca1dc5361c7.jpg
307,0,260836667920,513071403,天羽织夜,5,男,我一直希望，Ai和机器人成为我的朋友，甚至是另一半，我们一起手牵手，探索宇宙[笑],2025-04-20 05:26:32,0,0,不拘一格,江西,是,https://i0.hdslb.com/bfs/face/a964828d4069e6f9e00a839439a1f2127be80345.jpg
308,0,260836482960,3494380543412902,黎行不知归路,4,保密,"有的时候我写完自己的文章，然后想看看AI会如何？写得会怎么样？
搜完后，我发现其实各方面都好，文学例子人物的巧妙引论，最后点出主题，可与自己的对比后发现，AI写出来的比较重逻辑思维理性，感情方面比较僵硬机械",2025-04-20 05:23:13,0,0,"“法无明文规定不处罚，法无明文规定不为罪”

拒绝私聊！！拒绝私聊！！",云南,否,https://i1.hdslb.com/bfs/face/36038fa9fb9ae723d5a8fb16d098fac51237cbad.jpg
309,0,259938137345,671182263,随遇而安的1997,5,男,"阅读与思考的你会把ai当成工具
当罗老师不谈论法律时，才显露他那个深刻而有趣的灵魂。",2025-04-20 05:22:26,0,1,随遇而安,江苏,是,https://i0.hdslb.com/bfs/face/075ad59f4e726494a5a097a7f39c38d96d9c46b2.jpg
310,0,260836253648,409040601,最可爱的向日葵,5,保密,"放心吧，AI代替不了人，AI能种植粮食时，面对旱灾有表情的是人，没表情的是AI机器；
AI被创造出来，忽悠智慧麻痹进步，让人失去知识自信，影响人类自救；我认为人的智慧局限于文字的排列组合，没有新文字挖掘知识盲区。
未来人在检验历史文化时，会崇拜21世纪发展吗？会疑惑资源旺盛的21世纪吗？
历史因强大而灭亡，也因旺盛而无进步。
未来的人不会发现我，人要成人物很难，当然99%的人都会一笔带过，诺贝尔奖是人类进步的权威认证，有成就有影响力才会成为被学习的对象，我们与未来的人都活在一个LED彩色时代。",2025-04-20 05:20:05,0,0,,广东,是,https://i0.hdslb.com/bfs/face/f2f9653f68579fa3c3355fa3d26d16523939dafd.jpg
311,0,260835337952,23014406,马卡龙棉花糖,6,男,不读书就无法驾驭ai，也无法维护ai,2025-04-20 05:11:49,0,1,平时啥都玩一玩，,北京,是,https://i2.hdslb.com/bfs/face/1b4625b116a5d51c21a363e765d94e187ab3ad50.jpg
312,0,260834890368,323356129,这份mate我不会独享,6,保密,ai的塔斜不斜？,2025-04-20 05:05:05,0,0,"if you can't be a joker, be a joke",浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
313,0,259936531745,3546697883978283,咸鱼打酱油的干活,4,保密,评论区里面把ai和读书挂钩的，都犯了功利主义的错误啊。,2025-04-20 05:03:17,0,0,,湖南,是,https://i0.hdslb.com/bfs/face/e7f2a8e4bb1fb7721cb246f3dc1c654c357688b9.jpg
314,0,260834735984,675701630,果亲王允礼,5,男,"罗老师鞭辟入里的讲解让我受益匪浅，当AI工具与深度阅读相遇时，真的能碰撞出璀璨的思想焰火。近日沉浸于赫尔曼·黑塞的精神世界，从《悉达多》到《精神与爱欲》的阅读之旅中，那些令人废寝忘食的字句在掩卷后却让我陷入思维泥沼。当我在DeepSeek的辅助下梳理文本脉络时，智能算法竟能穿透表象捕捉到黑塞笔下""自我追寻""与""灵肉博弈""的双重变奏，这种跨次元的对话让经典文本焕发出超越时空的现代性光芒。而当我带着《第三帝国三部曲》的阅读余温观察当下时局，埃文斯笔下极权主义的病理切片，竟与短视频里喧嚣的巴以冲突弹幕形成诡谲的互文。DeepSeek在解构这种历史共振时给出的洞见尤为震撼——""这部百万字巨著不仅是映照过去的明镜，更是解剖现实的手术刀""，这样的数字智识结晶，让我真切体会到历史纵深与现实经纬如何在AI的坐标系中交织成多维认知图谱。正如罗老师所言，AI始终是虔诚阅读者的普罗米修斯之火，它不会熄灭人类对智性之光的永恒追逐，反而为严肃阅读者锻造出破除认知茧房的利器。在这场人机共舞的思想盛宴中，我们既要做经典文本的朝圣者，也要成为驾驭智能工具的炼金术士——因为真正的阅读革命，永远始于人类永不满足的求真渴望。",2025-04-20 05:02:53,1,177,,陕西,否,https://i2.hdslb.com/bfs/face/6cb933440aa60daf2f5a9aa2be18f1a7b5bdf4f5.jpg
315,260834735984,260172242673,472706174,Lucky伊始呀呀呀,4,保密,天呐 你写的真好  一位拥有深刻见解且擅于表达思考的使用者与站在巨人肩膀上的AI工具交流所产生的思想火花会让这个世界更闪耀吧,2025-04-23 06:37:21,0,17,沉淀/阅读/扎根/读研ing,广西,否,https://i2.hdslb.com/bfs/face/a057259ab8e3b1518b8f74d9d4f69168f53b6203.jpg
