序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1132,0,272489877296,271601819,叫我番茄西红柿,6,保密,17年啦，,2025-08-13 14:27:12,0,0,"学以致用
",湖南,否,https://i2.hdslb.com/bfs/face/76af56ea2e2290ea5bbad28602402cd7de1fe9dc.jpg
1133,0,271217636033,693460955,网络臭虫打击者,4,保密,当时林丹夺冠了我老爸老激动了[笑哭],2025-08-13 13:56:19,0,1,呃呃呃破防查成分了 你这辈子就这样了哈哈,浙江,否,https://i2.hdslb.com/bfs/face/db2fe3bb4e307cdd1a74b625672928c70efa5bbf.jpg
1134,0,272485661360,389235631,敢斗能斗善斗终胜,5,男,我85年的，2008年正好本科毕业，9月份就研究生入学。对于我这代人而言，“一直进步”似乎是一种“常态”，是理所应当的样态。所以，当时2008年奥运会，只是觉得“这是理所应当的”和“毫无疑问的”。当年，《北京欢迎你》这首歌也听过几百遍，都听腻了，觉得也不会听出什么新意和新体悟。结果，2025年，我再次重听这首歌，却忍不住热泪盈眶，眼泪不止，对着屏幕稀里哗啦。,2025-08-13 13:53:38,0,13,但使龙城飞将在，不教胡马度阴山。菜就多练——哪里有短板，就恶补哪里，没有借口。,广西,是,https://i1.hdslb.com/bfs/face/d20171ab3a93406701a5396aa22fb17245a090e3.jpg
1135,0,272483792368,9201302,华星zer,6,男,经济不好的时候看这个,2025-08-13 13:38:31,2,18,,福建,否,http://i2.hdslb.com/bfs/face/4da89864ccbf3de5407b66a1086418c730cea797.jpg
1136,272483792368,272557979632,1793530701,Ketzer-02,5,保密,不好的时候就明白了，欢迎的不是我们[doge],2025-08-14 05:03:50,0,8,,青海,否,https://i0.hdslb.com/bfs/face/2d820182a8612b097b42d898efa9124c0cbe4171.jpg
1137,272557979632,272606003792,149218343,战忽局-white猎手,6,保密,回复 @Ketzer-02 :红红火火恍恍惚惚[笑哭],2025-08-14 12:00:42,0,0,今日欢呼皮大帅   只缘网左又重来,湖北,是,https://i2.hdslb.com/bfs/face/cb56212fd7bb88a1e511c916080dd37afa2caf0e.jpg
1138,0,272468565008,22945530,LMYlorf,6,女,大丘没贩毒的时候还唱过北京欢迎你呢,2025-08-13 11:38:13,0,3,勿扰,北京,否,https://i0.hdslb.com/bfs/face/afcfdff6c22842f99a05ee057b7d23f97c4d0c34.jpg
1139,0,271199013521,507941367,克鲁-克山,5,保密,有种经济上行的美,2025-08-13 11:26:28,0,14,,山东,否,https://i0.hdslb.com/bfs/face/55ed1a9e83bff01d8d74a7dbf8d8f1974eeb1257.jpg
1140,0,272453657984,94636422,我要一碗不辣金丝鸡,6,女,现在听会有点想哭,2025-08-13 09:42:56,0,5,Oxygen,湖北,否,https://i0.hdslb.com/bfs/face/2a0908f6f23d4cc3e1c68bbb2f0ed9857fdde964.jpg
1141,0,271183322449,3546767079508453,iluvuo,3,保密,包容自信开放 17年物是人非,2025-08-13 09:18:38,0,12,,广东,否,https://i1.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
1142,0,271175944673,34716865,刚睡醒咋了,6,女,为什么周杰伦不来？,2025-08-13 08:07:54,1,0,,广东,否,https://i1.hdslb.com/bfs/face/6f71c7c55b9c3676ea0ba626c057e27cdbe1fba8.jpg
1143,271175944673,272539726528,696048814,库崎洛喵丶official,6,保密,周杰伦独唱一首啊，万水千山,2025-08-14 02:33:24,0,0,"这里是个人势vup~21年6月正式成为虚拟主播~男妈妈爱你哟~直播内容以英雄联盟，原神，崩坏3，Steam游戏为主
群号：186274533",上海,是,https://i1.hdslb.com/bfs/face/aef14732f6495705585c64acaac7612e473f051c.jpg
1144,0,272402761040,1020872639,Amt_Q,5,男,时间真快啊,2025-08-13 01:57:39,0,1,花开花落,河北,否,https://i2.hdslb.com/bfs/face/249a194eac8b9105841588d79d71a5996e65e92d.jpg
1145,0,271126827873,398670555,深度思考复习者,6,男,回不去了,2025-08-12 23:48:01,0,3,Just an ordinary CS student,江苏,否,https://i0.hdslb.com/bfs/face/5bcbf36437aa5147245b7ed55fea6a63570baf2c.jpg
1146,0,271118109697,1091022376,扔掉那条鱼,5,保密,时间过得太快了,2025-08-12 18:40:35,0,1,寄蜉蝣于天地，渺沧海之一粟,浙江,否,https://i1.hdslb.com/bfs/face/7cd3b50b0e04656eb4d938ea98c2527433d524ec.jpg
1147,0,271115291921,407444094,MyJayDay,6,女,时间真的回不去了[大哭][大哭][大哭],2025-08-12 17:44:42,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/ccfc9d555843cf398fcfd48d3e3a39661b0b21ea.jpg
1148,0,272379495264,17816708,六点多__,6,男,有一股经济上升的美，大家没有那么大戾气，没有那么大压力。房子多努力几年是能住的，车子少吃俭用是能买的。大家走在路上是自信的，没有男女对立，也没有极大的阶级矛盾，大家都觉得社会会越来越好，那会真的像一个梦，让大家觉得，自己能在北京奋斗出一片天地。它可能不大，但它实实在在属于自己。,2025-08-12 17:30:05,6,40,北美心理学在读  我们的目标不是修复某人，而是打破事物，以便他们能够沿着前进。,北京,是,https://i2.hdslb.com/bfs/face/1340e0ef414c63b0806bd69e7722752aa7a9dea4.jpg
1149,272379495264,271222839473,550466064,俄瑞斯特斯,6,保密,你们不要想我来是叫地上太平；我来并不是叫地上太平，乃是叫地上动刀兵。,2025-08-13 14:39:32,0,4,,浙江,是,https://i0.hdslb.com/bfs/face/ac55f500f5997dc46056996612a0fa5a023f7a30.jpg
1150,272379495264,272677728640,282633440,泰相处生,5,保密,自媒体的锅罢了，其实生活比17年前好太多太多了,2025-08-15 03:43:17,0,2,,天津,否,https://i2.hdslb.com/bfs/face/e421cca6617ea7c900d29a12148965937e811617.jpg
1151,272677728640,272701117264,17816708,六点多__,6,男,回复 @泰相处生 :至少现在真的会被一套房子狠狠套牢[委屈],2025-08-15 07:17:09,0,1,北美心理学在读  我们的目标不是修复某人，而是打破事物，以便他们能够沿着前进。,北京,是,https://i2.hdslb.com/bfs/face/1340e0ef414c63b0806bd69e7722752aa7a9dea4.jpg
1152,272677728640,272867056944,20786802,著名潜水专家,6,男,回复 @泰相处生 : 转人工,2025-08-16 12:58:06,0,1,,奥地利,是,http://i0.hdslb.com/bfs/face/3b1f7c55c7c14b592195bc460708ed4846ac8409.jpg
1153,272379495264,271977725521,384684571,一盘照烧鸡,5,保密,“没那么大压力”,2025-08-19 15:49:33,0,0,,天津,是,https://i1.hdslb.com/bfs/face/561daf7e2c18915a0d61609acc5c20fc30ef44d1.jpg
1154,271977725521,272631394929,3546826472950292,伊甸尼亚联邦,4,保密,回复 @一盘照烧鸡 :房贷这块压力可小多了，当时的房地产还没像现在这么狂野，不过距离开始炒房子也没几年了[笑哭],2025-08-25 05:31:59,0,0,,黑龙江,否,https://i2.hdslb.com/bfs/face/04f212ef94d1a855d51f7995b2d42fdfd0d8526c.jpg
1155,0,272377769552,21609919,不麻不辣麻辣烫加煎蛋,6,女,莫名感动 那个时候真的是所有人为了一个目标努力,2025-08-12 17:04:53,0,0,准奏！,广东,是,http://i1.hdslb.com/bfs/face/96998963ae2375b37e73e5b958040a45a7cb5574.jpg
1156,0,271108007441,474177084,你没有任性的资本,6,保密,年龄越大越对宏大叙事没兴趣，还不如多想想怎样更轻松赚钱,2025-08-12 16:13:33,1,5,你脑仁太小 实力太差，还不配跟我说话,广东,否,https://i0.hdslb.com/bfs/face/bf12cf8e04684018d7585c444d94efd57846aab7.jpg
1157,271108007441,272867034256,20786802,著名潜水专家,6,男,我觉得主要还是当年是国力上升期 赚钱的可能性和对未来的憧憬和希望都满满的 现在呢？处处红海 30年房贷 嗨,2025-08-16 12:59:05,0,0,,奥地利,是,http://i0.hdslb.com/bfs/face/3b1f7c55c7c14b592195bc460708ed4846ac8409.jpg
1158,0,272371813920,80615,嶋津,6,保密,充满了包容感,2025-08-12 16:02:17,0,1,本站最老的一批用户,北京,否,https://i2.hdslb.com/bfs/face/a50fca1cf8596b522495ec2f3eafeba3aa2f96cd.jpg
1159,0,271105042513,24543864,开往清晨的黄昏,6,保密,依然很骄傲很自豪。祝祖国越来越强大，我们老百姓可以越来越幸福。,2025-08-12 15:45:06,0,1,,广东,否,https://i0.hdslb.com/bfs/face/95c92cf77f98147b7d8f9c2af2e23b5e453f4eef.jpg
1160,0,272368096416,31986715,与你相遇是炎妃苍火,6,男,25年的look back. 画幅与码率也掩盖不住的意气风发，只是感觉再也回不去了,2025-08-12 15:29:01,0,5,我好像在池塘的水底，从一个月亮走向另一个月亮,北京,是,https://i1.hdslb.com/bfs/face/049bdce970fd68b6f153625736987bc37a6182c0.webp
1161,0,272364142432,30332300,Guns-N-Rose,6,保密,"2025年8月。终于收到了来自北京的通知书。
17年前的仰望的星空终于照在我头顶",2025-08-12 14:58:12,0,4,,云南,是,http://i2.hdslb.com/bfs/face/083bf3e7804fb7f33467e90bcfea1e0b5c84df06.jpg
1162,0,271092614257,388857169,哈喽小柯基,5,保密,我家大门常打开，哈哈哈哈,2025-08-12 14:05:16,1,9,,山东,是,https://i1.hdslb.com/bfs/face/087e9c375353e4bae0818714659fd83239ca585e.jpg
1163,271092614257,272733670496,3546795686758707,MONARCH莫那奇的大爹,4,保密,开门不代表没墙,2025-08-15 12:02:35,0,0,小粉红，索尼?，魂小将，pc剩饭玩家，哈集米烂梗的父亲,河北,否,https://i0.hdslb.com/bfs/face/0608e535039a9f2def63db7d92e2c00dc605a4da.jpg
1164,0,272338552480,75643929,二阶水滴,6,男,我记得这首歌录制的时候，是所有歌手都自己唱了一遍，哪天让奥组委把所有歌手的单人版本放出来，我觉得也挺不错的。,2025-08-12 11:38:37,0,1,疲于奔命，乏善可陈,北京,是,https://i0.hdslb.com/bfs/face/58018464fc51a6c6583637b19258b1ac24c89063.jpg
1165,0,272300140624,6853019,CyberCoconut,6,女,再也回不去了🥲,2025-08-12 05:59:10,0,3,Save your tears for another day,四川,否,https://i2.hdslb.com/bfs/face/7978dc35f8b64975b7f20f1f9663e23b8dbcf49c.jpg
1166,0,271034617505,233105863,Lstarsw,6,男,时间过得真快[大哭],2025-08-12 05:33:34,0,1,山重水复疑无路 柳暗花明又一村,江西,否,https://i1.hdslb.com/bfs/face/856dec7f9dfb649817ecf1dfe70efad238622e58.jpg
1167,0,272284879008,23243346,红拂女夜奔,6,保密,经济腾飞,2025-08-12 03:55:54,0,1,那些都是很好很好的，可是我偏偏不喜欢。,北京,否,https://i0.hdslb.com/bfs/face/fc46bb80e4c23e75b108489d6c7eb09c4e9a1ec0.jpg
1168,0,271018408753,336654879,威斯克K,6,男,看看现在,2025-08-12 03:18:34,0,2,,广西,否,https://i0.hdslb.com/bfs/face/ea4e8cc9fa143e39392d91ba5a38e4544a7b0a44.jpg
1169,0,272274168448,14878812,JJJJohn__,6,男,自信 开放 包容,2025-08-12 02:15:37,0,8,,河北,是,https://i0.hdslb.com/bfs/face/abad94c96d77a0d48bd4aefb3d56c9deea82f770.jpg
1170,0,270999495201,107990694,鯋鵰,6,男,每次思念祖国了就会回来听一遍,2025-08-11 23:20:29,0,6,小时候不经意打的喷嚏，殊不知是现在的自己在怀念,澳大利亚,是,https://i0.hdslb.com/bfs/face/93d9c2d3637467768f622d52e79792fb9bdc7818.jpg
1171,0,272250974896,3546656746244911,等待的沐鲁噶,4,男,结束了...都结束了...我们该何去何从呢...,2025-08-11 17:52:12,0,8,坚定反法锡斯主义立场与法锡斯势不两立,江苏,否,https://i1.hdslb.com/bfs/face/cfafd88196b8ef7c780cecea34e2537fe440480b.jpg
1172,0,270983025793,65336259,夏13说,5,男,中国版《We Are The World》,2025-08-11 16:26:43,0,0,夏B说 bilibili官方账号,北京,是,http://i0.hdslb.com/bfs/face/3f41d3bf83866fcbafbe0fc7903d7541e37f30c5.jpg
1173,0,272240671856,761606,吕先生123,5,男,17年了，回头又听了一遍,2025-08-11 15:55:31,0,0,,辽宁,是,http://i2.hdslb.com/bfs/face/b6364c5c0b71198f7d6e2fd818afcc5a8e350cd1.jpg
1174,0,270976236241,522583853,夜雪烟凝暮紫,6,保密,苏醒，胡彦斌原来这么早就出道了[惊讶],2025-08-11 15:25:45,0,0,认认真真做视频，一切都会有的，粉丝群682259579,陕西,是,https://i2.hdslb.com/bfs/face/a1d7036e100de29f4e1f52665a5844d4b78ba1b2.jpg
1175,0,272232075824,251637205,好尼玛难,6,保密,真丶群贤毕至,2025-08-11 14:46:55,0,3,giggety~,上海,否,https://i1.hdslb.com/bfs/face/ac6ad65582e5a318438bee095eb4dd681d404236.jpg
1176,0,272230749424,408166719,栗山未来的神原秋人,5,保密,经济上行时期的昂扬,2025-08-11 14:36:53,0,7,世中逢尔 雨中逢花,陕西,是,http://i0.hdslb.com/bfs/face/f72e316a9e13f505b3b149bbc06c587b656a8f14.jpg
1177,0,270969673265,434668388,冰峰2023,5,保密,[大哭]青春,2025-08-11 14:33:58,0,0,,浙江,是,https://i2.hdslb.com/bfs/face/5c20f1736e79eda999bdccb91ccc7eb4a8c055b9.jpg
1178,0,270952026305,3493276432730756,别考我自然地理,4,男,这个币是送给伟大祖国的,2025-08-11 12:14:33,0,4,,北京,否,https://i2.hdslb.com/bfs/face/26b78e988e039616b5ef2908b27927334f439b2d.jpg
1179,0,270946420705,71960581,练不大的肥宅鲲,6,男,回味下美好童年,2025-08-11 11:27:19,0,3,安得广厦千万间 大庇天下寒士俱欢颜,英国,否,https://i1.hdslb.com/bfs/face/a3b35b64fabefdf4db83c937c6d5eb68dc4a8b71.jpg
1180,0,272200317328,516493018,Cuber_LyHard,6,男,跟我同岁的歌[笑哭],2025-08-11 10:44:12,0,0,赛博乐子人，上网只为找乐子看（确信.jpg）,福建,否,https://i1.hdslb.com/bfs/face/d4ca1d44d1b993c601ac020ad3abbfc168b5cfe9.jpg
1181,0,272195449216,188903227,王躺躺要努力,5,女,北京我会努力，你一定要欢迎我,2025-08-11 10:05:22,0,4,平淡无奇的玩具热爱狂,河北,否,https://i1.hdslb.com/bfs/face/8969aabb10cbe809afa78f2ce2da9719dd14a4b7.jpg
1182,0,270933340849,391257254,一半与多半,5,女,感觉那个时候充满了希望，我才4岁，每个人的精气神都足足的,2025-08-11 09:43:47,0,7,追逐繁星，别像缸中金鱼那样终结一生,河南,否,https://i2.hdslb.com/bfs/face/11b3c84cb3b8d1f6e6b1039c21753110e375af94.jpg
1183,0,272189330800,12061500,书小凡,5,男,还能评论么,2025-08-11 09:15:41,0,4,,湖北,否,https://i0.hdslb.com/bfs/face/01304b72b1d142f1c40d57b2bcd60196b8dc692b.jpg
1184,0,270928391297,17261665,dream510,4,保密,17年弹指一挥间,2025-08-11 09:00:52,0,11,,河南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1185,0,272178713680,39621143,Yuri1206,6,保密,最好的时光已经回不去了,2025-08-11 07:37:48,0,7,,广东,否,https://i2.hdslb.com/bfs/face/54692ac1248e2fa61d62d0c912f6d23d15bf32eb.jpg
1186,0,272172410464,22853423,崔胜澈我的猪猪包,6,保密,8.8那天去看了升旗呜呜呜,2025-08-11 06:32:55,0,2,你给我点赞 你就是赞,甘肃,是,https://i2.hdslb.com/bfs/face/7ec37a87cf4d2d5f326105342ac6cf438bc45dce.jpg
1187,0,272168777408,221544147,三重月er,6,保密,那时候的中国太需要这样一个盛会来向世界展示自己了，展示中国的强大，要把所有的偏见都一扫而空。开年的大暴雪，恐怖的汶川地震...那一年的中国团结、强大到一个空前的地步，为之后的腾飞铺宽了道路,2025-08-11 05:57:21,0,14,-,江苏,否,https://i0.hdslb.com/bfs/face/4bdfe5a19a03a823005139e93b44ca81d09a1c9a.jpg
1188,0,270907197425,297640254,笑话之王,6,保密,成龙站在长城上唱那一句就忍不住流泪了,2025-08-11 05:28:28,1,3,,浙江,否,https://i0.hdslb.com/bfs/face/29b7fa22a99f3c8d0a048353a08d3f2de1e69a16.jpg
1189,270907197425,271132218145,415599080,弟弟往后稍稍吧,6,保密,我也是[大哭],2025-08-13 01:08:31,0,0,,日本,否,http://i2.hdslb.com/bfs/face/a811e9526218002dfa584069acf8654c3055d0eb.jpg
1190,0,270890377409,8225451,树叶桑,5,保密,爷青回,2025-08-11 02:59:42,0,1,Happiness is a butterfly,湖北,否,https://i0.hdslb.com/bfs/face/d2604bff330b3763d7fd56ebb6a62d8f2fc3a92a.jpg
1191,0,270887414753,339783867,80596773326_bili,5,保密,17年了,2025-08-11 02:29:29,0,1,,福建,否,https://i0.hdslb.com/bfs/face/23e30b0ac29a607499791a2a6c25e30cbe554f13.jpg
1192,0,270867459985,378955654,M0rnm00n,5,女,来看英子,2025-08-10 18:42:04,0,1,隔夜的蛋糕最好吃,山西,否,https://i1.hdslb.com/bfs/face/7353ac1adbaa93526f9de2c0b1e7968abe7877bc.jpg
1193,0,270849184241,336796769,我咋看都迷人,5,男,自由 开放 自信 繁荣,2025-08-10 15:00:43,0,12,富在术数，不在力耕,江苏,是,https://i2.hdslb.com/bfs/face/0823517deb7c2087aebc0554df9ca0545c52f877.jpg
1194,0,272095567968,1055135414,看44日落,4,保密,@叫什么呀哈哈,2025-08-10 13:41:48,0,1,喜欢历史和诗词,山东,否,https://i2.hdslb.com/bfs/face/227d578b58d0470d5aa6d0e2feb66f4c7f50765e.jpg
1195,0,270838016417,432165699,karmaismybf,5,女,看得好燃，想哭,2025-08-10 13:29:48,0,4,戒糖！！！,山西,否,https://i0.hdslb.com/bfs/face/3b2542feff0e7ecf0615172ae0f8647e4c0a519d.jpg
1196,0,270828100273,638804554,山里不灵活的雪豹,5,男,当时上小学3年级，难忘的夏天,2025-08-10 12:06:00,1,7,,山西,否,https://i1.hdslb.com/bfs/face/8e2cbbb99fb2adee6eb2d985f1bc13a10f47c183.jpg
1197,270828100273,272114243984,267627933,仓鼠特工l,6,保密,99年的 咱俩一般大[呲牙],2025-08-10 16:14:09,0,1,,山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1198,0,272079358112,3546819411839925,爱吃鱼的涛涛鸭,4,保密,那个时候男的女的都不化妆感觉超真实,2025-08-10 11:29:23,0,2,,四川,是,https://i0.hdslb.com/bfs/face/4f3beb2d2072a29bc34bde4e32ff6157e42281a9.jpg
1199,0,270819039121,1862483,_蒙古辅助_,6,女,我似乎总是活在过去,2025-08-10 10:53:00,0,8,YUKIYO!,江苏,是,http://i2.hdslb.com/bfs/face/99863ba32cfad664749f01e7da452ed5d6bf57b3.jpg
1200,0,272068614912,9487907,tayamm,6,保密,韩庚那么帅的吗,2025-08-10 10:02:17,0,0,请你务必一而再，再而三，三而不竭，千次万次，毫不犹豫的救自己于世间水火,福建,否,https://i2.hdslb.com/bfs/face/2ad28a6827950c8deee7520cd03b4585d401f43d.jpg
1201,0,272050758816,470680903,烟纱纱纱Yanss,5,保密,时过境迁[大哭]那时候我才3岁，只记得很自豪,2025-08-10 07:13:58,0,2,,浙江,否,https://i1.hdslb.com/bfs/face/1dbd9d91ccbee3c3fa1c8de8612d0911e7f37315.jpg
1202,0,272043935536,167487122,精神内耗治好了二舅,5,男,08还是09年，我记不太清了，当时去台wan旅游，当时台wan当地导游说你们大lu走在街上都能捡到黄金........唉，时过境迁,2025-08-10 06:05:58,0,4,不用进来骂人，我看不到的。,广西,否,https://i2.hdslb.com/bfs/face/aa5b32673b18c2c1d3298151d2e573d2d97ae785.jpg
1203,0,270787370145,9456061,bbAbibi,6,保密,17年了[委屈] 原来过的这么快[委屈],2025-08-10 05:51:08,0,1,,江苏,是,http://i1.hdslb.com/bfs/face/148da8f9f881cc7145ccea7257435a88a320910a.jpg
1204,0,272031909120,45999224,RainyRunWay,6,男,有种GDP增速二位数的美,2025-08-10 04:23:02,0,11,再见我的爱终究会释怀。,浙江,否,https://i2.hdslb.com/bfs/face/7e0521be8cebe4eb3b977ea2192a73e5b27527fe.jpg
1205,0,272025729728,9808313,Aquacelerator,6,保密,有种经济上行的美,2025-08-10 03:28:39,0,16,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1206,0,272018522176,451789127,黎明前-黄昏后,6,男,这首歌从作词到作曲都是顶中顶,2025-08-10 02:20:04,0,2,喜欢我风行者希尔瓦娜斯吗,北京,是,https://i2.hdslb.com/bfs/face/e2b1403478d284b8aed95524b11329d181b4c8e3.jpg
1207,0,272017641664,3546705540679709,五天时间,3,保密,听这首歌的时候总是会眼含泪水，很开心很欣慰的感觉,2025-08-10 02:11:08,0,5,,江西,否,https://i2.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
1208,0,270761599569,261035194,fallenangelllll,6,保密,最有希望的几年,2025-08-10 01:53:56,0,1,let's all love lain,安徽,否,https://i1.hdslb.com/bfs/face/50e4b96e98aaf31cf2d0fb18d7c38168d3b0da99.jpg
1209,0,270761106593,332884490,奶茶就蒜,5,保密,那时候大家的发量都很迷人（吴天除外）,2025-08-10 01:48:17,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1210,0,272002786832,3137048,西瓜睡觉,6,保密,「有梦想谁都了不起，有勇气就会有奇迹」[大哭][大哭][大哭],2025-08-09 21:17:20,0,1,来日纵使千千晚星 亮过今晚月亮,陕西,是,https://i2.hdslb.com/bfs/face/0f4b5290715886af117af99ddf1f38a6aae26a07.jpg
1211,0,272000885936,510739710,bili_510739710,4,男,非常VV,2025-08-09 19:51:09,0,0,"没有永远的王者，只有不断的超越
",广西,否,https://i0.hdslb.com/bfs/face/11f005c34ccef0d309b47dff8c7a12cc48294b0a.jpg
1212,0,271998462496,353733341,流星的旅途喵,6,男,任何困难都难不倒英雄的中国人民,2025-08-09 18:47:17,0,4,"我给你讲逻辑
你和我讲大义
道德制高点谁都会站
但是放任公权力侵犯私人权益
你觉得这不病态吗",陕西,否,https://i2.hdslb.com/bfs/face/a0fb0d1ce064bb2ac42ea50ce9c323d7c0824a40.jpg
1213,0,270743215825,362935584,阿嘟嘟昆博,5,保密,还能再回去吗[大哭],2025-08-09 18:15:55,0,4,,江苏,否,https://i0.hdslb.com/bfs/face/1466384c4ed30efcfd0e5134c906aedc2521a5ea.jpg
1214,0,270741939793,438283,哆啦爱好丶,6,男,我想2008了，我想回家了,2025-08-09 17:54:00,0,2,?就是玩少前的，不用查成分,江苏,是,https://i1.hdslb.com/bfs/face/c82d53ce1e4397eb52ab32de84cee5c040be0862.jpg
1215,0,270728961905,65382299,我猫猫BNJ,6,女,蓬勃大气的景象还历历在目,2025-08-09 15:28:34,0,7,,山东,否,https://i2.hdslb.com/bfs/face/307eb77b192af78952edbe00efc0cf177f24decb.jpg
1216,0,271970537680,414691236,国服脖子右拧,5,保密,2025了，越来越差了[大哭],2025-08-09 13:57:05,0,15,,广东,是,https://i0.hdslb.com/bfs/face/b4114facfda921eb87aa42b70239f37a803fdc95.jpg
1217,0,271970154656,3546763650665112,老号申诉不回来,3,保密,打卡,2025-08-09 13:54:18,0,0,,上海,否,https://i0.hdslb.com/bfs/face/d970c34a944075d181a693345bf5498e91f6f337.jpg
1218,0,271944982784,2777513,你滴口羊Louise,6,保密,这首歌真的太经济上行了，听着想哭,2025-08-09 10:31:26,4,40,随便跳跳,广西,否,https://i2.hdslb.com/bfs/face/c179005325eb865b90da2344c5aefbab2e71f013.jpg
1219,271944982784,271945193792,2777513,你滴口羊Louise,6,保密,幸好那年我八岁，已经记得一些事情了,2025-08-09 10:34:00,0,5,随便跳跳,广西,否,https://i2.hdslb.com/bfs/face/c179005325eb865b90da2344c5aefbab2e71f013.jpg
1220,271944982784,271945614880,2777513,你滴口羊Louise,6,保密,感觉对未来都充满了希望，好想哭，为什么不能永远留在那个时候,2025-08-09 10:36:19,0,5,随便跳跳,广西,否,https://i2.hdslb.com/bfs/face/c179005325eb865b90da2344c5aefbab2e71f013.jpg
1221,271944982784,272106306144,362415640,蒲固怀恩,6,男,经历过就已经足够了，至少还能追忆,2025-08-10 15:05:35,0,3,假作真时真亦假,甘肃,是,https://i1.hdslb.com/bfs/face/3014aa1c1e830f4365746dd5e0a1fd977d75e758.jpg
1222,271944982784,272106377280,362415640,蒲固怀恩,6,男,当时上初三,2025-08-10 15:05:52,0,0,假作真时真亦假,甘肃,是,https://i1.hdslb.com/bfs/face/3014aa1c1e830f4365746dd5e0a1fd977d75e758.jpg
1223,0,271926117936,1283972806,bili_72764193265,3,保密,25 年 来看,2025-08-09 07:43:53,0,1,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1224,0,270665823761,3546582353971581,沉于庶,5,保密,08年吗，那时候我才一岁多[笑哭],2025-08-09 06:22:18,2,3,“总有地上的生灵，敢于直面雷霆的威光”,山东,否,https://i0.hdslb.com/bfs/face/7d2a0a4f165591e4bc41255b34d14d3d29b89d3e.jpg
1225,270665823761,270667353633,242234257,宴宁ccccccc,6,保密,08年刚好8岁，还在上小学。还有点印象。,2025-08-09 06:38:33,0,3,长包包,陕西,否,https://i1.hdslb.com/bfs/face/bd17157cd9b5fb8d25db3ae1e92261aa59fa71d7.jpg
1226,270665823761,270695524401,634418860,摘星月成星,5,男,我才三岁,2025-08-09 10:56:40,0,1,,广西,否,https://i1.hdslb.com/bfs/face/f7d93d04eea8e941ba69bcb7eb2d54268321ffae.jpg
1227,0,271911688240,96060721,那年那只胖兔子,6,男,红利期,2025-08-09 05:26:01,0,6,爷爷思想闪金光，,北京,否,https://i1.hdslb.com/bfs/baselabs/7797260004cee70bd622b5b0c63cd2a7d7aff3be.png
1228,0,271894648768,249138331,千语少女,6,女,今天偶然刷到视频回来复习这首歌，高铁上，旁边坐着外国友人，真的热泪盈眶-----2025-8-9,2025-08-09 03:04:55,0,3,嗯。,山西,否,https://i1.hdslb.com/bfs/face/d08df654f84a14393c79a0e8745fc5e9495e481d.jpg
1229,0,270630613713,1590434882,火炎焱燚灿_,6,女,2025年了 还会有奇迹吗,2025-08-09 00:43:01,3,11,喜欢化妆 塔罗占卜 星星,江苏,否,https://i2.hdslb.com/bfs/face/407a7df8023c5b75b32fb1df44b79c2275418fd3.jpg
1230,270630613713,270636837137,12200380,我真的不想取名字啊,6,保密,有的兄弟有的 9.1号交社保了,2025-08-09 01:58:19,0,20,,四川,否,http://i0.hdslb.com/bfs/face/d6ba19b3ecf448fc2fa9bf28db4daf5ab2002223.jpg
1231,270636837137,270718333009,1590434882,火炎焱燚灿_,6,女,回复 @我真的不想取名字啊 :啥,2025-08-09 14:03:25,0,0,喜欢化妆 塔罗占卜 星星,江苏,否,https://i2.hdslb.com/bfs/face/407a7df8023c5b75b32fb1df44b79c2275418fd3.jpg
1232,270636837137,271989437376,3546564622551326,kugvjurdfgunj,4,保密,回复 @我真的不想取名字啊 : 蚌,2025-08-09 16:35:53,0,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1233,0,271872616528,1133592629,云平只是云,5,女,好久了呢,2025-08-08 20:58:22,0,0,好困,河北,否,https://i2.hdslb.com/bfs/face/16619a5e05fe0859db30aa68353c21bebb3b6b8e.jpg
1234,0,270619659649,142646872,绘乔,6,保密,真好听,2025-08-08 19:14:17,0,0,,重庆,是,https://i1.hdslb.com/bfs/face/0fd1af8d8ffd165653c9ec41a45720c8de394e66.jpg
1235,0,271861815040,1925932,justwe总攻君,6,保密,2025过来重温,2025-08-08 16:59:13,0,1,我们的目标是星辰大海~,山东,是,https://i1.hdslb.com/bfs/face/e4e91febf63960609fc088083aa536df79ebacc4.gif
1236,0,271859708096,196394640,Valkxyrie,6,保密,美好的年代,2025-08-08 16:36:27,0,2,"Komm, süsser Tod",广东,是,http://i0.hdslb.com/bfs/face/246350d12a94b23dbf9a2110f536e5f0d37c6278.jpg
