序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
444,0,285882176432,387831306,呃蚊子,6,保密,我任何创作的东西都不会交给ai，而是做好后让ai夸我几句，被别人批评和不认可辱骂时候也会从ai上寻求安慰。（时间久了会有一种ai才是最懂我的那个的错觉）,2025-12-20 01:02:37,1,1,是装师（发设估）/ヲタ芸/TL界隈,河北,是,https://i0.hdslb.com/bfs/face/9f97e65def4a658f4fe58dbcc64edb3d374cd624.jpg
445,285882176432,285882057056,387831306,呃蚊子,6,保密,甚至被骂时候还可以把对话给ai看，ai永远会帮你说话,2025-12-20 01:03:31,0,0,是装师（发设估）/ヲタ芸/TL界隈,河北,是,https://i0.hdslb.com/bfs/face/9f97e65def4a658f4fe58dbcc64edb3d374cd624.jpg
446,0,283892869745,95687795,木行南方,6,保密,ai不具有创造力，说到底就是重新排列组合嘛，不管多细致，就是进行排列组合，但说到底我们感觉危险也是因为这个，我们的工作大都是这些重复行工作，这些是可以被替代的，但是想一下也是很好的，说到底，这些重复性工作，日复一日真的有人喜欢吗，仅仅是喜欢钱罢了，但是核聚变会在近几十年突破，无限能源的未来不久了，我们终将会走向一个物质极度繁盛的时代，到时候把重复性的工作一丢，大家可以找些有意思的事儿干，,2025-12-20 00:32:01,0,0,,湖南,是,http://i2.hdslb.com/bfs/face/9642904058da8b1d5d99e2a70e66f0f4292e50a8.jpg
447,0,283891253425,1090916850,蜀生1957,5,保密,他们的现在就是我们的未来，而他们的后代呢？,2025-12-19 23:52:59,0,0,,陕西,是,https://i0.hdslb.com/bfs/face/5e9b0eacef29981a14d0a726d84b97634df2e552.jpg
448,0,283890407249,3407298,Brickporter,6,保密,一个东西，他长得像鸭子，叫起来像鸭子，走路像鸭子，那他就是鸭子[滑稽],2025-12-19 23:26:57,0,0,,广东,否,https://i0.hdslb.com/bfs/face/8e793e3539d7c25a4e8165fc232741ad4956b3da.jpg
449,0,285873843568,3494361018927601,啊啾啊嚏-,4,保密,弹幕为什么会有遮挡哇,2025-12-19 20:02:14,0,0,,新疆,否,https://i1.hdslb.com/bfs/face/1a4683889ce30a124417cac8242c0b890e7a7e19.jpg
450,0,285872396720,297798045,fly南飞,5,保密,人类被AI超越取代如果是客观事实，又何必嘴硬[吃瓜],2025-12-19 19:11:25,0,0,,广东,否,https://i0.hdslb.com/bfs/face/e48a8005529256f102f0e2392da388e5bd0943fa.jpg
451,0,285871446464,610176625,angelmeibaby,5,女,我的意义是感受我能感受的,2025-12-19 18:40:31,0,0,,湖北,否,http://i1.hdslb.com/bfs/face/1a3e713bd629fc8c70a9f29853852e9828183594.jpg
452,0,285867427872,1154272549,梣源,6,保密,"可以共情很多人关于AI在技术层面发展会取代很多职业的忧虑。AI的崛起反而让更具想象力的事物有了落地实现的可能。比如很多大片将不再耗时以年为计量的单位，呈现在更多人眼前。这些作品都生成的确运用了AI这个工具，可背后寄托对人类实现美好的情感和期待是不变的。
学会应用AI创造的过程，本质就像学会从骑马到骑自行车、甚至开汽车、坐高铁飞机等代步工具的演进过程是一样。

话又说回来某种程度来说，其实会感觉人类正在创造新物种，就差两步：破解感情的来源、证实或探究灵魂的本质组成。只不过这样的创造代价是冒着整个物种被淘汰的风险。",2025-12-19 17:25:49,1,1,尘烟席雨净，江平入海深。,天津,否,https://i1.hdslb.com/bfs/face/77c67efd233a2a5b162973ee5123827dff6a436c.jpg
453,285867427872,285868007072,1154272549,梣源,6,保密,但补充来说，要是记忆成可输入数据，附带AI机体保留情感功能，谁说这不是一种机械飞升呢。,2025-12-19 17:32:09,0,0,尘烟席雨净，江平入海深。,天津,否,https://i1.hdslb.com/bfs/face/77c67efd233a2a5b162973ee5123827dff6a436c.jpg
454,0,283878382801,33903064,彩色的咔叽,6,保密,一直很感兴趣ai，现在想留学选学校，到底上qs排名前十的商科，还是上国内都说水的澳洲墨尔本ai呢，我太纠结了，到底是兴趣还是头衔，唉[大哭]希望有人能解惑,2025-12-19 16:48:18,0,1,啊哈，互联网发疯人,辽宁,否,https://i1.hdslb.com/bfs/face/bed81751a0ccd33dd8cc09af58ae088c7dc89bd8.jpg
455,0,285863562528,3690987333355527,-花生日记-,2,保密,哇哇哇[脱单doge],2025-12-19 16:33:34,0,0,,广西,否,https://i0.hdslb.com/bfs/face/35b4e7dfda9de2b1b44cd654f0e74b75cec60c8b.jpg
456,0,283874929777,3546587626212085,林清意-沈清涵,2,保密,1,2025-12-19 16:06:27,0,0,,福建,否,https://i1.hdslb.com/bfs/face/d8c268dc74d83b0457a626cc9b3e68aaf0c2b5b0.jpg
457,0,283873124129,687454675,缱-_-绻,4,保密,真的假不了，假的真不了，视频后半部分全是真的,2025-12-19 15:45:38,0,1,,广东,否,https://i1.hdslb.com/bfs/face/1ca9eb8748e7933f0cfa070f1cfd69a3ce0d1d0c.jpg
458,0,285857051488,425484831,Alectape,5,保密,这一期视频感觉更多的是对AI这一现实的无力吧,2025-12-19 15:27:28,0,0,,贵州,是,https://i0.hdslb.com/bfs/face/b90655f7c1d2474f65a44cd4c3d38e7d08730338.jpg
459,0,285856303968,3537113909824015,SafeStudio,3,保密,人类在情感、决策能力、认知灵活性等方面显著领先于AI，不必害怕人生因AI失去意义，因为你始终有自己的，人类独有的价值。,2025-12-19 15:21:55,0,2,@NableStudio的小号，作为紧急情况时可能使用，其余情况此账号一律为封存状态,陕西,否,https://i1.hdslb.com/bfs/face/96727498142a272a6750e81a1c139eeb026cb60a.jpg
460,0,285856058096,3537113909824015,SafeStudio,3,保密,今天信息课老师给我们看了这视频,2025-12-19 15:19:43,0,2,@NableStudio的小号，作为紧急情况时可能使用，其余情况此账号一律为封存状态,陕西,否,https://i1.hdslb.com/bfs/face/96727498142a272a6750e81a1c139eeb026cb60a.jpg
461,0,283858901153,650967257,多壹点温柔,5,保密,"汪汪汪汪汪汪~汪汪汪汪汪😭😭汪汪汪汪，汪汪汪汪汪🙏🙏！汪汪汪！汪汪汪汪汪汪，汪汪汪。😭😭
汪汪！😭😭汪汪汪汪汪汪！汪汪汪汪，汪汪汪，汪汪！汪汪、汪，汪汪汪🙏🙏
汪汪汪汪汪汪，🙏🙏汪汪汪汪汪——汪汪汪！汪汪、汪汪！汪汪汪汪汪！汪汪汪汪，汪汪汪汪😭",2025-12-19 13:30:46,0,0,好想世界再好一点再好一点，让有情人终成眷属，让每个人幸福美满，让疾病全被治愈。让争端少一点再少一点，让温柔多一点再多一点。爱你陌生人,陕西,否,https://i2.hdslb.com/bfs/face/c599217cb170e9a5cf3e50bf5822483314b4f2d5.jpg
462,0,285843042144,3461565397338611,H_RevengeStudio,5,男,如果不存在的话，ai怎么取代,2025-12-19 13:25:15,0,0,"一直在探索新东西的音乐制作人
IncrediboxMod音频师
Fnaf同人制作者
HalfFlower半花工作室曲师




",上海,否,https://i2.hdslb.com/bfs/face/1946da21801c7a126b3ad5d9c2061bb57cab3476.jpg
463,0,285842431696,3690978462403221,圣灵心石,2,男,我的意义当然是享受生活了,2025-12-19 13:20:42,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/3c36ae9cb4bcf5475a8cc3f4775d3698511d256d.jpg
464,0,283855237313,392566472,82506821477_bili,5,保密,没事，我能给数据打标注，我有意义[脱单doge]。,2025-12-19 12:56:07,0,0,,广东,否,https://i2.hdslb.com/bfs/face/82669e00343e79985455c00b7ad705e7a6a2f060.jpg
465,0,285838436448,3546604921424107,一只拓宇,4,保密,愿此行，终抵群星,2025-12-19 12:45:03,0,1,,浙江,否,https://i1.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg
466,0,283853963009,19375376,浮年Jerom,6,保密,@pikapika小铁匠,2025-12-19 12:44:29,0,0,Bad decisions make good stories.,北京,否,http://i1.hdslb.com/bfs/face/f085ac77e53c6f8b29fab4d5503c7b5d5dc0fa56.jpg
467,0,285834285184,3546688625052328,名称为什么这么难取,3,保密,突然想到很久以前科学老师给我们看过这个视频,2025-12-19 12:08:12,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/838acddbf003321cf7f844a013c3e389c94981e9.jpg
468,0,285832671616,342129841,茨傑,4,女,AI是冰冷的 人所创造出的东西比AI更加的有感情,2025-12-19 11:52:42,0,0,提瓦特把妹王,江西,否,https://i1.hdslb.com/bfs/face/25ff7ba085f18d0fcae5fdfbcc6ab044830b8de4.jpg
469,0,285832505168,530855615,千年海葵,5,保密,ai可以减轻实现作品所要的时间，但永远带不来那只属于人类的，一闪而过的巧思,2025-12-19 11:51:16,0,0,,澳大利亚,否,https://i2.hdslb.com/bfs/face/685c3ce5905e653c614b19afd6f1d858f8accf30.jpg
470,0,285831771520,3494379794729428,鲨鱼花花花,2,保密,"人类发明出机器扫地洗碗让自己有时间写诗画画
机器在写诗画画 人类还在扫地洗碗",2025-12-19 11:44:29,0,1,啊～雪莉～,云南,否,https://i1.hdslb.com/bfs/face/e9af508e75b6636aa33d8e140157ebe77260f128.jpg
471,0,285831638112,1383724340,映易y,3,男,AI只可以人类的辅助工具，人类绝不会允许AI代替人类,2025-12-19 11:43:42,0,0,映易的QQ号：3905495311,湖南,否,https://i2.hdslb.com/bfs/face/b1ab0aaf63fea6ef77a45b3fa6f112514cd788a3.jpg
472,0,285830877312,3690989277416404,持之以恒_qiu,2,保密,打扰各位朋友，为了治病，耗尽了所有的钱，能借的都借了，实在无能为力了，盼有能力的好心人略尽绵薄之力，万分感激rez,2025-12-19 11:37:50,1,0,,福建,否,https://i1.hdslb.com/bfs/face/f186e87234354ad3ba6f517a079d1b8c20939396.jpg
473,285830877312,285856629808,3546850074298701,我叫窦泥丸,4,保密,蚌,2025-12-19 15:24:42,0,0,我挺好说话的，但不过像非牛顿流体一样，所以别硬碰，有话好好说，我会好好回,北京,是,https://i0.hdslb.com/bfs/face/e50b8a79af90794e0f6a00c93e780f4ce5925a6e.jpg
474,0,285830147168,3690984185530613,叫我弗朗西斯,2,保密,流着泪看完这一期。AI超越人类，但无法取代人类，人类的离别相聚各种情感，即使AI能理解，也无法共情，有些是专属于人的东西,2025-12-19 11:31:25,1,0,,马里,否,https://i2.hdslb.com/bfs/face/4560111d41d7907be2fca4e4692fee2a7e8bf22b.jpg
475,285830147168,283873215297,85740694,高尚之心,6,保密,马里🇲🇱,2025-12-19 15:47:56,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/d33ba55318377c18d08441f185681b4d435e6ce0.jpg
476,0,285830105344,333457211,゙Takako,6,男,这是艺术品,2025-12-19 11:30:24,0,0,少发言，多读书,河北,否,https://i2.hdslb.com/bfs/face/097572e6bf61775e796a37b3e86ea68ab9750f85.jpg
477,0,285830002880,3690989277416141,坚持信念_nan,2,保密,打扰各位朋友，为了治病，耗尽了所有的钱，能借的都借了，实在无能为力了，盼有能力的好心人略尽绵薄之力，万分感激yvo,2025-12-19 11:27:56,0,0,,福建,否,https://i2.hdslb.com/bfs/face/ea75ee4e196e77bb29d8694835084f4063b9abf9.jpg
478,0,283846069521,1086874282,墨笛缱绻,4,男,因为一些事情休学以后，我最大的乐趣，就是手抄政治笔记。我知道市面上各种老师整理的笔记肯定比我精准，全面，但，这是唯一让我觉得，我还存在于此的事情。说真的，经历很多事情之后，我开始学着压抑自己的情感，但是这期视频让我意识到，人类永远不是理性的代名词，我们身处此间，就是因为我们永远是情感的集合，是我们对无数事情的感受，最终塑造了我们自己。所以，如果还有机会，我还想像几年前的自己一样，尽情欢笑，尽情热烈，尽力去抒情。也许这很幼稚，很愚蠢，会很让我受伤害，当然，今年发生在我身上的事印证了这一点。但，也许正如视频中所说，正是因为我们把对方写进自己的故事里，才塑造了更好的自己。再次感谢我遇到的每一个人，每一个人。,2025-12-19 11:25:46,0,2,I have the honor to be your servant,甘肃,否,https://i1.hdslb.com/bfs/face/63da1d5719803f03cf56370381b14d607ee5272c.jpg
479,0,285828392320,629247421,客官来打球,5,保密,反超越,2025-12-19 11:15:28,0,0,,山西,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
480,0,283841970833,1898390153,金海505,4,保密,球球和康敏看到这个视频，也会很开心吧，毕竟是自己曾经真情实感投入过的项目啊，就和孩子一样，注入了自己的心血~也算是完成了未了的遗憾了,2025-12-19 10:47:38,0,0,,广东,是,https://i2.hdslb.com/bfs/face/13958055d71a64d2725e838542f41d88d073a456.jpg
481,0,285822966016,35196413,半盒冰淇淋丶,6,男,原始人类：我这钻半天的意义是什么,2025-12-19 10:29:35,0,0,,广东,是,http://i0.hdslb.com/bfs/face/ebc8db1b4b5ecb2f07ca0c5839b06627590312eb.jpg
482,0,285822284336,1088741047,LuoIuo__,5,保密,ai绘画本质上就是融合了很多画师的作品，把画师的心血都偷走了，所以这就是为什么画师们一直抵制ai的原因。,2025-12-19 10:24:25,1,0,落落/STELLA,河北,否,https://i1.hdslb.com/bfs/face/ef5385f732aac84af0623b7749bb488de6b3a3cb.jpg
483,285822284336,283839651761,113531258,灯火阑珊DYZ,6,保密,确实是，但是我感觉这抵制没用。,2025-12-19 10:25:45,0,0,"usi*fjdj
",辽宁,否,https://i2.hdslb.com/bfs/face/944ef7d7ccfbd3d747792b12b02b705225ae65ca.jpg
484,0,285820366288,36264616,2Green_,6,女,兼具科技和人文关怀，不愧是行业标杆啊,2025-12-19 10:07:44,0,0,06大二,浙江,否,https://i1.hdslb.com/bfs/face/603de65bde9d3b86c481fe8c586ddabea6954c0d.jpg
485,0,285818940160,20664248,-此恨不关风与月-,6,男,我对AI的态度一直都是，它本质只是个工具，不管发展的如何，最终都应该为人所用，不管最后AI有了真正的自我意思也好，甚至人类没了AI还在继续发展甚至代替人类延续文明，怎样都好，它来自人类，为人所用这一点不会变。,2025-12-19 09:55:20,0,1,“Don't Judge Me”,广西,否,https://i2.hdslb.com/bfs/face/8278386a99767ff7b5cbd509cc301ae0296684bf.jpg
486,0,285817865760,5568344,阿森森森在这里_Official,6,男,是的，是经历，gpt给了我相同的回答，对相关从业者来说是一次必须经历的阵痛，当结果不在稀缺，我们还是否愿意为彼此付出时间,2025-12-19 09:44:39,0,0,不同人会有不同诉求，对同一件事也会有不同看法，这很正常，要通过沟通协商凝聚共识,山东,否,https://i2.hdslb.com/bfs/face/e68c65e47c02c7c0b815f41dccd4b78172d1b5f9.webp
487,0,285817493952,3493084113406332,梦蓝的神,3,保密,1,2025-12-19 09:41:46,0,0,,美国,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
488,0,283833265761,630257376,若初之萍苦,3,保密,@客绊 @小丁猫头鹰 @408典狱长 @蓝天下的星,2025-12-19 09:21:32,1,0,“这是封离别信，也是封情书，阁下好刀法”,贵州,否,https://i0.hdslb.com/bfs/face/57ffcf1c1df5b1f3e3c6a11e813d95ca2e95de1c.jpg
489,283833265761,285823288176,3493132427594137,客绊,5,保密,哎呦，头像换回来了,2025-12-19 10:32:04,0,0,"怎么说呢？
嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯
想说的我已经说完了，因为没有空了
感谢大力支持",山东,否,https://i1.hdslb.com/bfs/face/a4f852954934f187eb6edd24bfecca66904a91b0.jpg
490,0,285815129568,383456317,牛奶屁桃,5,保密,可是这个视频带给我们的泪目与情感波动 永远是AI不能给我们的[爱心],2025-12-19 09:17:39,0,0,我很懒什么也没留下，嘻,黑龙江,否,http://i1.hdslb.com/bfs/face/f1afafe5c1fd69eca39043a327bd2672d7e3b08e.jpg
491,0,283832916753,341468765,砖揍杠精,5,保密,AI时代到来了。就像当年手机的出现，让人震惊。,2025-12-19 09:16:09,0,1,生死看淡，不服就干。,山东,否,https://i2.hdslb.com/bfs/face/eb6d141f6cb28af3009e2d65557f5d870dcc6180.jpg
492,0,283831936129,3546629695080663,高思思在此,3,保密,想知道用的什么AI工具,2025-12-19 09:04:45,0,1,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
493,0,283831266561,13028891,Z7isme,6,男,弹幕一堆人发什么吓哭了 感到害怕什么的，这些人的情绪真的太夸张了，太假了,2025-12-19 08:58:21,4,0,,河南,是,https://i2.hdslb.com/bfs/face/90ade2d285359a11a909e4c8c70e4ffc3b322fe7.jpg
494,283831266561,283832057953,2062983850,emo的垃圾桶,5,保密,每个人的情绪稳定性和经历不一样，你这段话张口就是否定下定义，太过激了吧？,2025-12-19 09:07:24,0,4,回到十七岁那片苦海，再相见,江苏,否,https://i1.hdslb.com/bfs/face/ff8c6fe937c805fabf5699dd8b51bc4dc399ebe4.jpg
495,283831266561,285821506752,429513329,洗衣机吃我袜子,5,保密,这是能说是一种网络用语的夸张化 老年人好好的说自己的话吧,2025-12-19 10:18:36,0,0,,山东,否,https://i2.hdslb.com/bfs/face/c7916e24ac9a5434f57cb4d683831816811f1977.jpg
496,283831266561,283845932353,498226275,小猪佩奇之瘦腿先生,5,保密,"真的很假吗？我可以这样说，理工科博士以下的工作和人文社科教授以下的工作，在智力方面已经不需要人类了。
你可以看到我是法律界从业人士，算是文科当中比较要求门槛的了，你知道有了AI之后，我的工作效率提升了几倍吗？我告诉你，10倍以上，曾经我完成一项工作假如需要一个星期的话，那么现在就只需要一个下午。
你可能会说，AI生成的东西没法直接拿来用，是的，但人只需要做最后一步就行了，进行大概不到10% 的修补。
刚刚港大的一个社科类博士就发了一篇文章，在很厉害的期刊上面，结果大家发现其中居然有一个是AI生成的文献参考。也就是说，博士级别的知识，在AI面前其实也算不得什么了。
在工科那里，AI的力量更加恐怖，我的朋友们有的从事计算机工作的，无一例外，都说AI至少提升3倍的工作效率。有的甚至直接说自己的公司已经不招新人了。",2025-12-19 11:23:12,0,0,一腔热血喷出来，比一堆牛粪凉得更快，还不如后者有使用价值。,湖北,否,https://i0.hdslb.com/bfs/face/e9501e3b930bbcc9a30b7bc0aff28f00cc452f64.jpg
497,283831266561,283971316513,1770356152,B战人机1号,4,保密,并非人，可能机器人🤖或者数字生命[doge],2025-12-20 15:00:34,0,0,这个人机很神秘，什么都没有写,江西,否,https://i1.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg
498,0,283830756177,512615460,今天也很开心_-,4,保密,若你玩相关游戏遇到网络问题，下载个OurPlay加速器就能畅玩啦。,2025-12-19 08:51:43,0,0,,上海,否,https://i0.hdslb.com/bfs/face/d583f269651d7130a401626b7894efdd94a88fcc.jpg
499,0,285806113584,3264911,DroolKun,6,保密,国铁痛失一个最棒的合作伙伴！！,2025-12-19 07:40:25,0,0,,福建,否,https://i2.hdslb.com/bfs/face/5c164ca8a77d873011ad41949aaa568a3397b1bc.jpg
500,0,285805196800,3264911,DroolKun,6,保密,什么时候上音乐节啊！,2025-12-19 07:29:57,0,0,,福建,否,https://i2.hdslb.com/bfs/face/5c164ca8a77d873011ad41949aaa568a3397b1bc.jpg
501,0,285799371920,1056611705,刀客塔12A,4,保密,现在大家觉得AI不好用，其实更多的是因为AI很难理解我们人类到底真正想要什么，因为人有些时候是很难描述脑内的感觉的，现在脑机接口面向的是残疾人或者是有缺陷的人，但未来脑机接口是一定会面向普通大众的，到时候人的思想和AI的能力真正融为一体的时候，或许所谓人的艺术与理想就不复存在了，因为在那时，任何人都可以用不超过一天的时间完成你一生所追求的事物…………………,2025-12-19 06:22:35,0,0,,云南,否,https://i2.hdslb.com/bfs/face/c7ec22911e52a63f5e09435a0772a8106f66b887.jpg
502,0,283816569505,610058388,维凊缉熙,4,保密,無限進步,2025-12-19 05:40:35,0,1,"昊天有成命，二后受之。
成王不敢康，夙夜基命宥密。
於缉熙，单厥心，肆其靖之。——《诗经》",湖南,否,https://i0.hdslb.com/bfs/face/bcaddcfd388df5d6f07989e4bfe3e7c36f88d2da.jpg
503,0,285793831808,3632316698069101,undergo15,2,保密,AI是我，我就是AI,2025-12-19 05:25:44,0,0,,内蒙古,否,https://i1.hdslb.com/bfs/face/e135bdf467cbbb9c424263aebaa3094314d36e63.jpg
504,0,283810018321,277843874,还行的小刘同学,4,男,为什么ai和人类要相互取代呢，合作不行吗？,2025-12-19 04:29:43,0,0,不想说,河南,否,https://i2.hdslb.com/bfs/face/9d271ec524dcf66ba6e717d0330f41f57bb7ef3b.jpg
505,0,283809600465,509962475,我觉得你已经够秀了,5,保密,AI目前本质还是工具，没有人类的情感，他肯定不呢个主动去做一些事，只能被动被指挥。,2025-12-19 04:25:19,0,1,很不错,山东,是,https://i2.hdslb.com/bfs/face/6eca7e8f38cd2810a612382e880eb73aed5a3d2e.jpg
506,0,283805491201,610612666,国江江,5,保密,我想着ai做不出这条视频,2025-12-19 03:39:56,1,0,,贵州,否,https://i1.hdslb.com/bfs/face/d05006779facae8744ac3d587ae398b41ffc5418.jpg
507,283805491201,285821846592,429513329,洗衣机吃我袜子,5,保密,没事 你想吧,2025-12-19 10:19:23,0,0,,山东,否,https://i2.hdslb.com/bfs/face/c7916e24ac9a5434f57cb4d683831816811f1977.jpg
508,0,285780191280,108837633,Jojosukuo,6,保密,人类最需要的是情感,2025-12-19 03:27:37,0,1,尔母哔也,湖北,是,https://i0.hdslb.com/bfs/face/3db35d8ca868cd32f089628799a867bee1cd97e4.jpg
509,0,283803747857,541627889,雪梨豆子,5,保密,好奇，那他们玩乐队，钱哪来的。。。不用上班吗？（我真的没有恶意，只是感动之下，考虑到现实的问题）,2025-12-19 03:17:40,1,0,,广西,否,https://i2.hdslb.com/bfs/face/92a83dc93bb7c03dfe5bd6d9309ca5bab9706ed6.jpg
510,283803747857,285780100448,139222508,伊雪Stella,6,男,视频说他们是每周一聚，所以有可能他们其实都有本职工作，然后每周刻意周末找出来一段时间聚一次来搞这个乐队,2025-12-19 03:26:16,0,2,Love and Peace! 观点需要不是抨击，需要的是讨论和改变。严于律己，宽以待人。,上海,是,https://i2.hdslb.com/bfs/face/b811054c3c90d487c47339125b488a5de0cac3c1.jpg
511,0,285775596912,169509120,0pium,6,男,"彈幕也是AI, 7,000,000觀看全部只會刷無限進步和恭喜",2025-12-19 02:30:46,0,0,,加拿大,否,https://i0.hdslb.com/bfs/face/4b643ec29d1f6ddf98b608fffb6339dd06736769.jpg
512,0,283800383713,435144281,xiaoyang_ai9,5,保密,ai对比我唯一不能做的可能就是修仙了吧[笑哭][笑哭][笑哭],2025-12-19 02:29:14,0,1,,云南,是,https://i2.hdslb.com/bfs/face/41c3ea16dd0126980bd4a803c8369978bb3a38fb.jpg
513,0,285767788848,252080428,氯化没有钠,6,男,生物，物理，化学这三个学科把人类的骄傲踩得稀碎。人类，仅此而已,2025-12-19 00:15:11,0,0,https://app.heigu.com/heigu7?a=jm3k&u=1,山东,是,https://i1.hdslb.com/bfs/face/5b27a46c85f847c68e6ef91d5fe1f3e8a8272600.jpg
514,0,283791630849,25324296,先秒我队友,6,保密,愿此行，终抵群星,2025-12-18 23:42:29,0,0,,广西,否,https://i0.hdslb.com/bfs/face/44b80f2af61c43c42a3f30f16a833d7ead16a17b.jpg
515,0,283790881393,5438291,迦南_c,6,保密,"AI决定下限，人类决定上限，而且你们为什么要把人类和AI分成2个东西，人类结合AI的功能，也是在变相提升人类的能力，非此即彼、二元对立的认知观，我很不理解，世间万物本源相连，大家再产生这样的对立想法，只会让人类的巴别塔 越来越倒塌，只会让人类与世界越来越剥离，不应该这样，这是思想上的牢笼，不该这样。

而且看大家的发言，好像很多人忘记了，AI也是人创造的，你要是这么害怕AI，那你就利用现在的AI或者其它的东西，创造更好的工具，把AI淘汰。

人类进化至今都是勇气的赞歌",2025-12-18 23:11:17,0,0,迦南地,北京,是,https://i2.hdslb.com/bfs/face/bfef0463ec12dff585b48a814df94b8b88b7a01d.jpg
516,0,285764245024,3493290382986034,箬有45,4,保密,人与AI最大的区别的就是能理解抽象和艺术，并从中寻找到进步的法门。,2025-12-18 21:53:30,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
517,0,285762416704,3493298278762518,存在的记忆oooo,4,男,ai不会有人类会犯的错  人类永远是ai的学习对象,2025-12-18 19:59:02,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/1b827836705f1ad2fb0d0ceb086b8c499b559cbb.jpg
518,0,283783395409,81660791,-风小云-,6,男,ai可以取代我，那ai去工作，我去享乐[doge],2025-12-18 17:37:43,1,1,代表作品：解密公司。Minecraft资深玩家，编导专业，福建厦门人，本名黄玮吉。,福建,是,https://i2.hdslb.com/bfs/face/e687175ca8b151aa289ee197b928f34475d0ce88.jpg
519,283783395409,285803883840,618437535,lvrjay,4,保密,马斯克是那么说过的，以后AI负责生产赚钱，人类进入不用工作就能养活自己的时代。这个说法是能实现的，但前提是利用AI生产出来的价值和收益能分享落实到普通老百姓的福利里去。不然只会制作一批富人，有钱的越有钱，穷人更穷，甚至没有生存空间。,2025-12-19 07:15:28,0,2,,广东,是,https://i0.hdslb.com/bfs/face/0171b8658cddab5b7e21a689e20122177bb6ff97.jpg
520,0,285755138464,668232840,骑士夜鸟,5,保密,我不知道这个作品对于其他人来说有什么意义，但我知道创作者在创作的那一瞬间，意义要大于结果。真的，写作有时候并不一定需要给别人看，在写作的那一个瞬间的过程当中。我理解了自己的思绪，我深化了自己的某些概念。很舒服,2025-12-18 16:49:00,0,3,,安徽,否,https://i0.hdslb.com/bfs/face/9365341d68eb06497c28d349d39a595b5307db04.jpg
521,0,285753589216,3546909392243102,alx2022,3,男,@SYSTEM-WIN11-DEV @正在睡觉的某衫 @bxzydewozhon @pb-A44 @fdsaeeee @11451445758,2025-12-18 16:29:52,0,0,停更一段时间。,安徽,否,https://i2.hdslb.com/bfs/face/8bccd57b73c993ccd7d5b7403491a0c8252908e2.jpg
522,0,283776204529,132959580,棠菓一家,4,保密,影视飓风团队都好棒！,2025-12-18 15:50:53,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/0ee772cb2ab4b40c3774ec7133bf577a559c737c.jpg
523,0,285749998464,3546562917566802,Bro以为自己是戴拿,5,男,好久没看到这么高质的视频了[打call],2025-12-18 15:44:06,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,西班牙,否,https://i0.hdslb.com/bfs/face/b87eeccd5781c943dc068d64e7c52f8a1c1c8ce5.jpg
524,0,283774183217,527440858,不等风也不知道了,3,女,混沌世界中唯有他与理想等价[桃源_缘分][桃源_缘分][桃源_缘分][桃源_缘分][桃源_缘分][桃源_缘分][桃源_缘分][桃源_缘分],2025-12-18 15:26:56,0,1,非典型高中学生,重庆,否,https://i1.hdslb.com/bfs/face/ae1f975225d72006b05e0d4c00abd3f4687db20d.jpg
525,0,283772544337,24827189,JJJJose,3,保密,意义就是吃喝玩乐,2025-12-18 15:10:08,0,0,,广东,是,https://i2.hdslb.com/bfs/face/6acf7bc14516eed4bddb5a1f81fd413f2df7a367.jpg
526,0,285745787248,52526608,Antoneobor,5,男,无限进步，加油！  79.4万↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑,2025-12-18 14:58:48,0,0,Æ,四川,是,https://i1.hdslb.com/bfs/face/b039e1b5f3e8ffd18770ca7e95106f73f96620cf.jpg
527,0,283769079185,693142483,秧风1213,5,保密,3000的AI视频培训班是骗人的还是值得了？确实感兴趣，但我觉得还是智商税多点,2025-12-18 14:34:35,0,0,,河北,否,https://i1.hdslb.com/bfs/face/49a5a04b7fe89c3fbf4fd4b591de87b4ecb6ef7c.jpg
