序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
682,0,217582882160,397540454,正八八八八八八,6,保密,这并不好笑，孩子们,2024-04-19 09:58:34,0,0,那我问你,福建,否,https://i2.hdslb.com/bfs/face/4a3bdc26347ca8a02ba985cff27f066df06bbd2c.jpg
683,0,217582705328,397540454,正八八八八八八,6,保密,评论区看头像可以抓一批,2024-04-19 09:58:14,0,0,那我问你,福建,否,https://i2.hdslb.com/bfs/face/4a3bdc26347ca8a02ba985cff27f066df06bbd2c.jpg
684,0,217582626864,13256886,盗版大妖怪,6,男,说到底是慰藉活人,2024-04-19 09:57:38,0,1,是旋转木马啊哈哈哈哈太好玩了啊哈哈哈,山东,是,https://i0.hdslb.com/bfs/face/028e88f90960e8c33e4c1d6c0613cf4cc6140e7a.jpg
685,0,217582021376,2070469444,凌_黄馨怡,5,男,纯问，2kwh电动车电池禁止入室，2kwh户外电源可以？,2024-04-19 09:52:14,0,1,"中国铁路汉府局集团（virtual railway）
相约鹭丝，醉美府城
铁路，电脑，音游，mc，化学……总之什么都沾一点
凌诗遥",广东,否,https://i1.hdslb.com/bfs/face/e3aaf6c7144927e65956af6e603e2029d0e3aff0.jpg
686,0,217581786624,4523418,怯弱的雪,6,男,自欺欺人，而且死者也是人，应该尊重死者。,2024-04-19 09:50:43,0,0,人生在世不称意，不如高卧且加餐。,福建,是,https://i0.hdslb.com/bfs/face/6d4b9154acb207962cd88be3dc4e08c2047ec2e9.jpg
687,0,217581651824,906856,老了个蔡,6,男,这里问一下，这种复活的如果没有后代家属的话是不是和之前周杰伦演唱会上邓丽君那种没区别，因为据我所知好像邓丽君没有家属来着,2024-04-19 09:50:35,0,0,工作之后，家乡再无春夏秋,广东,否,https://i1.hdslb.com/bfs/face/d5a02fbba5f32570bc8cad7690dc9d6ca325fb20.jpg
688,0,217581085296,492593032,吃快递的喵酱,6,保密,之前刚好在吉大听过有关这个的辩论赛,2024-04-19 09:46:04,0,0,,吉林,是,https://i1.hdslb.com/bfs/face/1b44c2e9c040f9c93e51b96dcaf9a9f856d38fec.jpg
689,0,217580278224,452136280,永乐带帝,6,保密,我家里人认为，就算克隆一个我，也不是我，这一辈子的经历和情感是无法复制一份的，逝者已经留在了过去，但生者仍要继续前进,2024-04-19 09:40:02,0,26,。,福建,否,https://i1.hdslb.com/bfs/face/4a1cb3b580340a9a474548e71cbeea2206d9d647.jpg
690,0,217579825168,252323685,群星间的萤火虫,6,保密,有的ai复活亲人，有的ai能写论文，我家那个ai让它放个周杰伦的歌都要我重新提问[辣眼睛],2024-04-19 09:37:53,2,32,,江苏,是,https://i0.hdslb.com/bfs/face/77e06adc084ee9ad7cb77e4aff195f8559ead165.jpg
691,217579825168,218000360352,3806028,吸毒封存打玩具枪坐牢,6,男,好的，正在为你播放《提问》,2024-04-22 04:21:51,0,19,我被酒色所伤，竟如此憔悴。自今日始，戒酒！,贵州,否,https://i0.hdslb.com/bfs/face/7507c4d8c6fb4659b4bf83ddd9701c7c831a156c.jpg
692,217579825168,230855882016,261818561,想把号注销,6,保密,压上了！！！,2024-07-11 08:10:58,0,3,,辽宁,否,https://i2.hdslb.com/bfs/face/ab2ef94eed0388c1bee670b280c933591013134a.jpg
693,0,217579090304,249225944,白鸽谷的维多,6,男,别影响别人生活就没啥问题,2024-04-19 09:31:31,0,0,,湖南,是,https://i2.hdslb.com/bfs/face/463a584510cdcbb33da394b534a74617c1a510dd.jpg
694,0,217578359312,2449932,严乔儿,6,女,延伸一下讨论，也有一些案例是在某些人去世或者离开后，病人受到伤害，产生精神症状，出现幻视幻听，真的认为对方在身边的情况。有一些病人是知道自己生病的，但他们主观上并不愿意接受治疗，反而愿意病下去，而外界会以“也许以后会病情发展，因为幻觉做出伤害自己伤害他人的事”来劝说病人。那么是否可以、是否应该放任自流呢？谁来假定病情的发展方向，是否应当尊重病人的个人选择，被幻想的对象本人对此又是什么态度，又能影响什么？,2024-04-19 09:25:37,1,3,我永远喜欢赛琳娜。（平时不太看私信，回复随缘）,山东,否,https://i0.hdslb.com/bfs/face/3cc94b9d16b13634ba0bafca8a995837a496cb73.jpg
695,217578359312,229677944752,488939727,我进入了魔法世界,5,保密,就是啊，为什么非要让他们醒过来呢？这不更残忍吗？他们梦里有自己爱人有自己幸福，为啥非要打碎了。,2024-07-04 15:45:36,0,0,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
696,0,217577261136,218705775,老顽主阿秋,5,保密,信息量很大！老师讲的真好！,2024-04-19 09:17:49,0,1,坐时光机回童年和小伙伴看动漫打游戏掰玩具！【VXgongzhonghao：老顽主阿秋】【Q模玩交流群：551022957】,未知,否,https://i0.hdslb.com/bfs/face/1edbd11f60c4ca3ed5e9aeabb15eedf5e4c686b4.jpg
697,0,217576976256,18249883,桜風鈴,6,保密,灵魂已经不在这世上了，留在世上的只是那具逐渐腐烂的躯壳，谁也不属于谁。,2024-04-19 09:15:13,0,4,这个人艮神秘，什么都殳有写,广东,否,https://i1.hdslb.com/bfs/face/3a0c120cc3ba3ecba2e2078dd1aff13393330bec.jpg
698,0,217576719152,17555508,唐凌Zero,6,保密,建议把这个技术给叔叔用[doge],2024-04-19 09:13:28,0,1,大唐的唐，凌空的凌。别问，问就是日漫只看英配。已弃坑CSGO,美国,否,https://i0.hdslb.com/bfs/face/301e1d82a0d382b49ae63646d4e80525a7e37590.jpg
699,0,217576645408,3546394432374898,天道酬勤牵,4,男,无所谓不管AI复活不复活都无所谓我个人无所谓,2024-04-19 09:11:55,0,1,,河南,否,https://i1.hdslb.com/bfs/face/391a5bbcba64fbbc8742150243f815056471666f.jpg
700,0,217575862576,11420474,-自己找自己-,6,男,一个走出了时间的人就不应该再次被时间所束缚,2024-04-19 09:06:42,0,1,"不做墙头草和二极管，
不吝于对光明的赞美，
不讳言对黑暗的抨击，
不屈服于无理的诋毁，
不盲从分利益的站队。",云南,否,https://i2.hdslb.com/bfs/face/a64c620cf2330dc49745b738140e75d34711197a.jpg
701,0,217575725136,3546607261846065,涟双叶-已死,5,保密,只是影像算啥……,2024-04-19 09:05:39,0,0,你还真监督啊,广西,是,https://i0.hdslb.com/bfs/face/ffa3a11d468bef09a161f2e034861ebefae7306b.jpg
702,0,217575461072,89380826,一坨小木木子,6,保密,看到这个我想到国外有个博主帮求助人复活宝可梦 因为宝可梦耍手指变成蛋了 虽然最后复活了 但是也不是同一只宝可梦 而是相同数据的替代品罢了,2024-04-19 09:03:18,0,1,陪伴,浙江,否,https://i2.hdslb.com/bfs/face/08d663a64b2bd501794684c5905ad86a399c9691.png
703,0,217575376192,433692483,Sing_it_dadadada,6,保密,人工智能生成内容的侵权问题,2024-04-19 09:02:00,0,1,这个人不想写什么，就没写了,日本,否,https://i0.hdslb.com/bfs/face/cb63581b82a79fa782e65591ec7e247a3b2d23a4.jpg
704,0,217574611344,12217112,被封也无妨,6,男,欢迎来到新时代[滑稽],2024-04-19 08:56:39,0,1,,广东,否,https://i2.hdslb.com/bfs/face/f9da1489a99351a0f6020ae1cf0cdbbb6dfcae3e.jpg
705,0,217574016128,35493821,不婚完铁血不改名,6,男,我很赞同马主任说的，人死了就是死了，这才是人类，死了再“活”回来的就不再是我,2024-04-19 08:51:19,0,1,萝莉万岁，傲娇万岁,浙江,是,https://i2.hdslb.com/bfs/face/06d37de1d23e8af10b9c5a6b03f8fa9a3f98fab6.jpg
706,0,217573286016,588909261,邓南遮执笔,5,保密,复活吧，我滴爱人！！！,2024-04-19 08:44:29,0,0,新制度体验券需要延长体验时间。,浙江,否,https://i0.hdslb.com/bfs/face/09f729bb7b9b792db214587d1d82f78b9dce71bb.jpg
707,0,217571776464,1590724552,睡不着的花露水,5,保密,罗翔老师可以讲讲最近那个“大学生被醉汉袭击 自卫然后背叛故意伤害”的那个事件吗？[星星眼],2024-04-19 08:31:51,0,1,"I see money like angel, Baby money like devil. ",河南,是,https://i1.hdslb.com/bfs/face/482a53bbe90ad46422349307a2d65897c70c1aea.jpg
708,0,217571772912,1853829062,皈依猫,5,保密,说话做事都不符合，就没有安慰自己的作用了,2024-04-19 08:31:46,0,1,,山东,否,https://i2.hdslb.com/bfs/face/5fdd2c9abfdda4b4b2c318c9c5bc6c8c4d5b4a98.jpg
709,0,217571352864,62533885,亿昔年华,5,男,可不可以讲讲白城医专的事啊[大哭][大哭][大哭],2024-04-19 08:30:10,12,96,我好花心，你每天的样子我都好喜欢,河北,否,https://i1.hdslb.com/bfs/face/37b8cb9bd689ed00a545f10afaca66ddddb402eb.jpg
710,217571352864,217621139360,11347383,zjlhmanf,6,保密,什么事,2024-04-19 14:09:21,0,1,,陕西,否,http://i0.hdslb.com/bfs/face/349c2668db30db2c6e644ca8dab7dbbb72d28b31.jpg
711,217571352864,217623460688,668897775,纯情枫原万叶,5,保密,？[大会员粉豆人_啊？],2024-04-19 14:23:32,0,0,Are you OK？,山东,否,https://i0.hdslb.com/bfs/face/48f33f313358d34044c9d35137cac9ca15a8504d.jpg
712,217571352864,217626046192,3546662737807394,账号已注销,0,保密,讲了也发不出来,2024-04-19 14:40:51,0,1,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
713,217571352864,217626215184,3546662737807394,账号已注销,0,保密,号等下还没了[脸红],2024-04-19 14:41:09,0,1,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
714,217626215184,217626157264,3546662737807394,账号已注销,0,保密,回复 @bili_3546662737807394 :9,2024-04-19 14:41:12,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
715,217571352864,217632960448,384595296,雷人雷话,6,男,孤证不立，也没有大媒体报道，说明信息源不可靠，讲什么讲，容易被带节奏,2024-04-19 15:23:16,0,7,我不是小学生,广东,否,http://i0.hdslb.com/bfs/face/eca43c1f08309c581489352202dfbfee164d3d13.jpg
716,217626215184,217638897088,503482081,无了灬,5,保密,回复 @bili_3546662737807394 :封罗老师的号搞不好就把b站办公大楼连人带楼送进局子[辣眼睛],2024-04-19 16:03:46,0,0,,云南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
717,217571352864,217692369792,475631687,万里春深,5,保密,[辣眼睛]现在结果都出了，还在这带节奏,2024-04-20 04:23:14,0,1,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
718,217828161504,217849779392,453428089,maarkhjk,4,保密,回复 @汐羽汐羽 :请问真相是什么啊,2024-04-21 04:22:45,0,1,,安徽,否,https://i1.hdslb.com/bfs/face/131955e1e6ba5cea96d8327908bfa8f4fb5c01b4.jpg
719,217571352864,217920043232,420284908,公孙开,3,保密,我好像发现了些事，不敢报警怎么办？,2024-04-21 12:42:47,0,1,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
720,217920043232,217972945856,2032498158,匿名者2002,5,保密,回复 @公孙开 :电子生命加一,2024-04-21 23:43:58,0,4,这个人很神秘，什么都没有写。,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
721,217692369792,218136636784,172844194,-軽井沢-,6,保密,回复 @万里春深 :[吃瓜][吃瓜][吃瓜],2024-04-23 03:39:47,0,0,我已经受够了那些卖萌的2级号和装嫩的6级号   整天说自己上有老下有小的4级号 装可怜的3级号  死皮赖脸的1级号，简直不忍直视！ ,湖北,否,https://i1.hdslb.com/bfs/face/d06aafb650d411c47fe46d9170f2ed0250d23cf9.jpg
722,0,217571224192,1069048970,木院,6,男,应该叫复现而非复活吧,2024-04-19 08:26:43,0,1,熄了可以再点燃它,上海,否,https://i2.hdslb.com/bfs/face/0aeaa4ff576301a4a8fd8e056b8d0f64b19b8778.jpg
723,0,217570987008,642950441,虞师傅不摸鱼,5,保密,这个东西的核心技术我觉得很有意思诶，不过我倒是不想复活谁，我想做一个自己的。给自己弄一个赛博骨灰盒，感觉留给后人会很有意思[大笑],2024-04-19 08:24:53,3,14,,四川,否,https://i2.hdslb.com/bfs/face/6b106289d08739491c02f00c6507b7fe9c6278c1.jpg
724,217570987008,218589447696,30919966,djxnfifkc,5,保密,哈哈哈哈哈哈哈哈哈哈哈[笑哭],2024-04-26 05:17:34,0,3,,贵州,否,https://i1.hdslb.com/bfs/face/7abe14a1b4903c827e60eb4d9003a8682ec7715b.jpg
725,217570987008,225898398368,3461562140461456,ZMの终结者,5,保密,可以试试deepface+gpt-sovits+whisper+本地部署大模型（通义千问/GLM之类的）,2024-06-12 01:10:29,0,0,我爱Mythware，Mythware恨我,江苏,否,https://i1.hdslb.com/bfs/face/c725be532e5e7ede59875b4e94a4c9d24a094463.jpg
726,217570987008,227317229904,430554826,美-亞,6,男,真的好有趣诶[喜极而泣],2024-06-20 14:59:04,0,2,,河北,是,https://i1.hdslb.com/bfs/face/a05fd30196872e644395fd8f5423fa73042f2dab.jpg
727,0,217570806160,504477678,甜菜麦小鼠,6,男,人死后就不应该再用ai复活，人是向前看的，一直回忆过去，靠着那种虚拟的ai情感来支撑自己活着的话我宁愿不要,2024-04-19 08:22:28,1,1,我们怎么告别呢,河南,是,https://i0.hdslb.com/bfs/face/64a1e7d64a6b4378b86bd2947c9bf7c69879501a.jpg
728,217570806160,229677161296,488939727,我进入了魔法世界,5,保密,可是爱和情感本来就是不可见不可知...,2024-07-04 15:40:35,0,0,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
729,0,217570562288,340535229,さんかれあ可愛ました,6,保密,这有点刀剑神域了,2024-04-19 08:20:28,0,5,,重庆,否,https://i0.hdslb.com/bfs/face/ead159f5c689388fedee691b14ea6bc05b73493e.jpg
730,0,217569807456,422781006,帝国摄政罗保特基利曼,6,保密,荒阪三郎[墨镜],2024-04-19 08:14:43,0,1,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
731,0,217569704288,212306012,流不易,6,男,汉武帝、唐玄宗算不算Ai复活亲人的古早消费者？,2024-04-19 08:13:13,0,0,个性签名,河南,是,https://i2.hdslb.com/bfs/face/53a5bee03c3e7e8ea3e2e8b9053b1f90da0d4afb.jpg
732,0,217569376928,1280846265,南方河川,5,男,人总要学会说再见，用AI复活，把技术原因放在一边，这样也是治标不治本，服务结束之后，也许自己又会受到创伤。很多人死前都会说不要想念他，好好活下去。鲁迅先生自己在自己的文章里都写“能培一朵花，不妨做做会朽的腐草。”他真正在乎的不是自己的死亡，而是下一代的新生。活着的人好好活才是对死者最好的祭奠。,2024-04-19 08:10:35,0,0,唠点历史，打打游戏，自在一点。,广东,否,https://i0.hdslb.com/bfs/face/fef469d04420e2fa5359d42649e5f268305e0bb3.jpg
733,0,217569362368,666931886,比肩GPT的抠脚大汉,5,保密,罗老师的视频值得反复斟酌,2024-04-19 08:09:58,0,0,,广东,是,https://i2.hdslb.com/bfs/face/183bb8f9f0658ee79ae695a175f83f2d9adb2fcc.jpg
734,0,217568671472,14911057,萌萌哒的甜点,6,女,我不能接受在我死后有个和我一模一样的存在取代我在亲人朋友心中的位置，别说什么只是为了怀念，如果将来ai技术真的能模拟得和本人一模一样，那亲人拿ai替代逝者不过是迟早的事。,2024-04-19 08:03:57,18,57,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
735,217568671472,217589864336,356399347,卢娜_洛夫古德,6,保密,确实,2024-04-19 10:44:41,0,2,"可以称呼为念念！ID只是一个小小的玩笑w当时手快抢下的。
玻璃心一枚，事实上可能品德并不高尚性格也不怎么样，也许有点小布尔乔亚?怕和人吵架。",江西,否,https://i1.hdslb.com/bfs/face/e10023b8356a0849d2e8e8690ec945a6e6494e44.jpg
736,217568671472,217595759296,2070600147,卡申,5,保密,"我可以，如果这样能让他们开心一点，哪怕只是一点点就行。

但是，我希望制作方是正规的公立心理学机构，因为我想让他们开心，可以放下我好好生活，而不是活在失去我的失落里，成为死亡的帮凶。",2024-04-19 11:23:35,0,11,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
737,217595759296,218457894688,37926370,非N个,6,保密,回复 @卡申 :我的观点是长痛不如短痛，大哭一场，过去就过去了，最好能把我忘了过自己的生活……AI出现的时候是会让亲人开心一下下，但终究是假的，过后亲人也会意识到这点，这就更难受了，然后这破AI还一直在亲人面前晃荡，开心难过开心难过反复折磨,2024-04-25 07:29:08,0,7,,广西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
738,218457894688,218588599056,2070600147,卡申,5,保密,"回复 @非N个 :然后他们会觉得这Ai神烦，就不会时时刻刻把我挂心上了。

这，应该是一种脱敏。",2024-04-26 05:11:50,0,1,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
739,218588599056,218604603600,37926370,非N个,6,保密,回复 @卡申 :把自己搞得人嫌狗烦的何必呢,2024-04-26 07:36:41,0,0,,广西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
740,218604603600,219139269088,2070600147,卡申,5,保密,回复 @非N个 :人死如灯灭，而活着的人得继续。对死人来说，何必没有意义。,2024-04-29 17:02:45,0,0,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
741,217568671472,220352396704,386405316,账号已注销,0,保密,复活“亲人”是噱头，借此谋利才是真的。,2024-05-07 13:11:25,0,2,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
742,218457894688,229673115984,488939727,我进入了魔法世界,5,保密,回复 @非N个 :为什么难过呢？如果只是缺一个告别呢，毕竟非自然死亡的人很多。也许只想做一个体面的告别。我记得有一家就是做了爸爸还是谁的视频给女儿看，跟女儿说爸爸去谣言的地方了。,2024-07-04 15:16:14,0,2,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
743,217568671472,229673323136,488939727,我进入了魔法世界,5,保密,你都挂了还能担心谁取代你吗？事实上你挂了如果没人纪念才是更惨的。,2024-07-04 15:17:05,0,1,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
744,229673323136,233435487584,14911057,萌萌哒的甜点,6,女,回复 @我进入了魔法世界 :纪念我？人与人之间的关系是由陪伴构成的，一个人去世后，如果ai在他的亲人身边陪伴的时间比他本人长了之后，那接下来就只有两个结果，要么ai的陪伴让亲人更加痛苦，走不出逝者的阴影；要么亲人选择遗忘逝者离去的事实，把ai当成自己已经逝去的亲人，至于逝者，没人在乎他们已经死亡的事实了，毕竟他的存在是可以被替代的，他不过是个电子宠物的前身而已，这算什么纪念？,2024-07-24 15:13:56,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
745,229673323136,233436273456,14911057,萌萌哒的甜点,6,女,回复 @我进入了魔法世界 :如果你不在乎自己被取代，那你干嘛还要在乎自己会不会有人纪念，反正你被取代后也没人会在乎你本人了。,2024-07-24 15:18:09,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
746,229673323136,233437862176,14911057,萌萌哒的甜点,6,女,回复 @我进入了魔法世界 :而且纪念逝者，纪念得是逝者本人，拿个ai替代他与亲人生活，让他的亲人朋友和ai相亲相爱，用ai与亲人朋友的创造的新回忆取代逝者留下的回忆，然后把那个已经逝去的人抛之脑后，这种纪念可真好啊。,2024-07-24 15:26:38,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
747,217568671472,234263315760,2022145492,凉介wryyyyyyyyy,4,保密,和你观点相反，指不定未来就更新出相关法律“是否允许后人在您死后对您的形象进行虚拟二次创造”,2024-07-28 15:04:36,0,0,,新疆,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
748,217568671472,237020326240,649961937,坤式飞鸡,5,男,刚刚参加完奶奶的葬礼，感触颇深，其实就像是人死后还要留下骨灰留下坟墓一样，主要作用就是给还活着的亲人提供一点情绪价值，建给死人的墓碑是给活人看的，ai顶多就算是动态遗像，本质上是差不多的，就像画像和照片的区别。而且即使你对这种东西抵触对你对ai形象的产生也没什么影你的家人真的想使用这种技术的时候你也没法爬出来起诉不是。,2024-08-11 02:27:50,0,2,,浙江,是,https://i0.hdslb.com/bfs/face/7343145631d9206133cdbdb5fe0a7e85cc319b85.jpg
749,234263315760,240512347984,14911057,萌萌哒的甜点,6,女,回复 @凉介wryyyyyyyyy :二创不等于被取代，你不在乎被ai取代那我也没什么好说的。,2024-08-27 12:26:41,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
750,237020326240,240513244640,14911057,萌萌哒的甜点,6,女,回复 @坤式飞鸡 :你搞错了我说的ai是哪种东西了，如果说未来的ai真的可以模拟得和真人一模一样，可以和你说话聊天，在你悲伤时安慰你陪伴你，有多少人能把这种存在当成墓碑或者遗照？时间一长对ai产生的感情慢慢取代对逝者本人的感情几乎是必然的。,2024-08-27 12:30:57,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
751,237020326240,240515598000,14911057,萌萌哒的甜点,6,女,回复 @坤式飞鸡 :当然，你要是完全不在乎逝者本人被遗忘，我也不能说什么，毕竟葬礼确实是为活人举办的。,2024-08-27 12:42:17,0,1,,吉林,是,https://i1.hdslb.com/bfs/face/06857d9c391c347a520287679bb83c58d1c514a8.jpg
752,240513244640,240929112064,649961937,坤式飞鸡,5,男,回复 @萌萌哒的甜点 :回复 @萌萌哒的甜点 :不在乎被取代，是因为我无法被取代，我是我，AI是AI，即使我的所有亲人，所有朋友，所有认识我的人，在我死后，都把那个AI视为我的延续，“但我还是我，AI还是AI”，这个事实是存在就好了。我的岗位，我的身份，我的形象可以被取代，但我无法被取代。,2024-08-30 13:06:18,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/7343145631d9206133cdbdb5fe0a7e85cc319b85.jpg
753,0,217568578336,323665558,小狗你的小脚好可爱,6,保密,感觉比亡灵法师还离谱，亡灵魔法复活的至少看得见摸得着，AI弄出来的和纸片人没有区别也没有自我意识，感觉逝者生前录个视频给缅怀者观感都好很多,2024-04-19 08:02:48,6,30,,广东,否,https://i1.hdslb.com/bfs/face/afdc3cf3fb35a42b0239c7b756672ca1011afd41.jpg
754,217568578336,217596432528,2070600147,卡申,5,保密,所以我死的时候，一定会和亲友说：“再见，我先走一步。”,2024-04-19 11:27:40,0,2,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
755,217596432528,217600920240,323665558,小狗你的小脚好可爱,6,保密,回复 @卡申 :好帅气[保卫萝卜_哇],2024-04-19 11:56:44,0,0,,广东,否,https://i1.hdslb.com/bfs/face/afdc3cf3fb35a42b0239c7b756672ca1011afd41.jpg
756,217568578336,217790674896,480447067,劍君12恨,6,保密,人造皮機械人駁入ai系統[脱单doge][思考],2024-04-20 15:51:29,0,0,,中国香港,否,http://i1.hdslb.com/bfs/face/19090685f9100088d5636aaff2acbb28aaf96913.jpg
757,217790674896,217804449920,323665558,小狗你的小脚好可爱,6,保密,回复 @劍君12恨 :那也没有自我意识啊,2024-04-20 17:52:14,0,0,,广东,否,https://i1.hdslb.com/bfs/face/afdc3cf3fb35a42b0239c7b756672ca1011afd41.jpg
758,217568578336,218000204512,3806028,吸毒封存打玩具枪坐牢,6,男,我甚至想编个模拟自己的ai放坟头,2024-04-22 04:20:20,0,1,我被酒色所伤，竟如此憔悴。自今日始，戒酒！,贵州,否,https://i0.hdslb.com/bfs/face/7507c4d8c6fb4659b4bf83ddd9701c7c831a156c.jpg
759,217568578336,234262972656,2022145492,凉介wryyyyyyyyy,4,保密,如果我去世了，我倒想让认识我的人制造一个虚拟的我，这至少能证明他还记得我,2024-07-28 15:02:50,0,0,,新疆,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
760,0,217568327088,191019333,OA-Guxue01,6,男,其实应该换个说法，为已逝的没留下影像的亲人通过ai来还原生前影像留作纪念，这样比复活容易接受,2024-04-19 08:00:21,4,44,我很神秘，什么都不写（,内蒙古,否,https://i0.hdslb.com/bfs/face/f7d542eda2699ce7c422afd072389c5bdc2a6930.jpg
761,217568327088,217586807152,2093645,Ruin_C791,6,男,没留下影像怎么还原影像？,2024-04-19 10:24:44,0,0,低能量i人。臭打游戏的。云吸猫吸狗吸鸟吸兔吸鼠但不养。班味逐渐盖过阿宅味的社畜。,浙江,是,https://i2.hdslb.com/bfs/face/352b0359e7f49d4571f7b4e40da8bfad573df5da.jpg
762,217586807152,217593506384,191019333,OA-Guxue01,6,男,回复 @Ruin_C791 :简单点的，照片就可以做到,2024-04-19 11:08:54,0,3,我很神秘，什么都不写（,内蒙古,否,https://i0.hdslb.com/bfs/face/f7d542eda2699ce7c422afd072389c5bdc2a6930.jpg
763,217586807152,217608529072,192487980,邹小鹿,5,保密,回复 @Ruin_C791 :有留下影像就不叫AI了,2024-04-19 12:48:35,0,1,,湖北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
764,217568327088,226921727360,3493276449507492,幻音ghost,4,保密,emmm类似于照相机没被发明时为死者画像纪念?[思考],2024-06-18 06:44:25,0,2,,广东,否,https://i0.hdslb.com/bfs/face/78f16bb6607f6183a8d2ff9d0a4fcbffaf7352a0.jpg
765,0,217568074464,438217741,29652841940_bili,6,保密,黑镜,2024-04-19 07:59:25,0,1,,江西,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
766,0,217568108176,131787038,乱拍的小张,5,男,请问死者生前说可以帮他AI复活，但是AI复活后又给其近亲属带来精神痛苦这又属不属于侵权？[doge],2024-04-19 07:58:38,0,2,,广东,是,https://i2.hdslb.com/bfs/face/219bc88c96b69880bc232b8241924e744c4055ae.jpg
767,0,217567961392,95376797,EuniceYou1987,3,女,这案例的复杂程度和涉及人物关系之混乱也是神了哈哈哈哈,2024-04-19 07:56:48,0,1,瞎逛逛瞎看看瞎激动瞎乐呵，极其偶尔xio点儿啥⊙∀⊙,福建,是,https://i2.hdslb.com/bfs/face/f161ef6b6ef8df7d0b10e3d464d6175e7e807113.jpg
768,0,217567273376,35114238,诛天魔尊,6,男,这不是复活，模拟罢了,2024-04-19 07:51:22,0,0,,美国,否,https://i0.hdslb.com/bfs/face/ccea2606883e74f7555f32f5219f97818a861725.jpg
769,0,217566337312,12202970,溶于黑暗消逝于风,6,保密,无论它有多像他，却始终不是他，有啥用[doge],2024-04-19 07:41:07,0,3,士季伯约,福建,否,https://i2.hdslb.com/bfs/face/3b64276336f00607cb2ea50e99e97bc3258997f5.jpg
770,0,217566273856,1644219235,一门心思搞研究,4,男,我觉得除非死者生前有遗嘱可以ai复活，否则任何人都没有权利去复活其，就算是父母夫妻儿女也没有这个权利，我要是想到我死后可能会被别人ai复活，我恨不得清除在这个世界的一切记录,2024-04-19 07:40:57,0,0,心外无物,浙江,否,https://i1.hdslb.com/bfs/face/8e296e507fc51ef8bfd1069c225ad3b1164b950f.jpg
771,0,217566117200,3537116380269047,raicijuc,5,保密,往事乐土是吧。。。,2024-04-19 07:39:27,0,1,,江西,是,https://i2.hdslb.com/bfs/face/936fc95308730baec65b49c4f28320bc8275ba28.jpg
772,0,217565973824,50300469,账号已注销,0,保密,该忘记就应该忘记，当然不是绝对的忘记，理解意思,2024-04-19 07:37:51,0,1,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
773,0,217565521008,81620670,隔着网线打死你,5,保密,本质上不是一个人，而且生前也可以做个ai,2024-04-19 07:33:16,0,3,己所不欲 勿施于人,湖北,是,https://i0.hdslb.com/bfs/face/b282f3b01b21d5efc11e47b16c876dad8243c2bc.jpg
